Run_Date,Ticker,Company_Name,Sector,Total_Score,Score_Size,Score_FCFP,Market_Cap_Billion,Enterprise_Value,BM_Ratio,FCF_Yield_Pct,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range_Pct,Momentum_6M_Pct,Score_Momentum,Data_Quality_Flag
2026-07-17,COLL,"Collegium Pharmaceutical, Inc.",Health Care,70.82,85.1,96.3,1.17B,1684310144.0,0.2577954295715551,28.42%,0.037945865427677125,0.5137355281481282,-0.004061695452788576,0.1735518083008001,0.0,31.9%,-26.86%,93.7,
2026-07-17,INVX,"Innovex International, Inc.",Energy,70.09,85.7,69.3,1.8B,1635842304.0,0.5876204171319782,7.52%,0.06567652784381069,0.20889424084411873,0.0591440546546381,0.10599893919877033,0.0,61.94%,21.49%,39.3,
2026-07-17,LEG,Leggett & Platt,Consumer Discretionary,70.07,70.1,91.3,1.51B,2680951040.0,0.6785632221171422,16.66%,0.06656486822757607,0.11960247589455254,-0.034192702643653046,2.6881308736512355,0.0,61.67%,-1.44%,72.4,
2026-07-17,DXC,DXC Technology,Information Technology,69.96,44.8,100.0,1.53B,4313075712.0,1.916085618643417,52.71%,0.0013964313421256788,0.13571654539702627,-0.023854600530102233,-0.22282608695652173,1.0,20.18%,-38.47%,96.4,要確認: FCF異常値(>30%)
2026-07-17,DLX,Deluxe Corporation,Industrials,69.74,71.6,87.9,1.19B,2635524608.0,0.5704824683929236,13.18%,0.028670205335940772,0.1776673542096381,0.011515365595196043,0.03750342184505886,0.0,63.87%,16.06%,48.6,
2026-07-17,HCI,"HCI Group, Inc.",Financials,69.74,90.4,93.5,2.27B,1418522624.0,0.4582703393946497,19.79%,0.1182338919890167,,0.133940121414412,,,56.12%,-5.62%,76.3,金融・不動産セクター特化評価
2026-07-17,EPAM,EPAM Systems,Information Technology,69.25,51.9,89.8,4.63B,3831836928.0,0.7938754930991542,14.96%,0.07704355815505731,0.12572420000820955,0.031925873486703324,0.02143256988363645,1.0,10.44%,-57.17%,98.8,
2026-07-17,CRC,California Resources Corporation,Energy,69.15,24.5,77.3,4.69B,5963326464.0,0.7831960097260717,9.34%,0.04903417533432392,0.3288275051425213,0.037561317449194116,0.12916246215943492,0.0,33.36%,21.31%,39.9,
2026-07-17,FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,68.36,30.7,99.1,0.63B,5520885760.0,2.2953637362611605,46.43%,0.013582236163275413,0.18885267236062347,0.009140365181446179,-0.18721920126450703,1.0,10.13%,-16.18%,85.3,金融・不動産セクター特化評価
2026-07-17,KSS,Kohl's Corp.,Consumer Discretionary,68.08,14.3,98.8,1.96B,8087365632.0,2.0633903529372923,41.14%,0.020356234096692113,0.08527081857409674,-0.014529095066007818,0.12585034013605442,0.0,49.59%,-22.32%,90.1,要確認: FCF異常値(>30%)
2026-07-17,ANIP,"ANI Pharmaceuticals, Inc.",Health Care,67.52,80.9,70.2,1.8B,2041231360.0,0.3003051849414845,7.79%,0.05438645576817736,0.2346343418243401,0.12137934041226374,2.2836615389490027,0.0,44.97%,-4.38%,74.2,
2026-07-17,IIPR,"Innovative Industrial Properties, Inc.",Real Estate,67.13,77.3,73.3,1.87B,2245789952.0,0.9885910675110203,8.36%,0.04987519286266828,0.7935289804666203,-0.0030230689300926347,-0.15148018446519967,1.0,95.63%,27.35%,31.8,金融・不動産セクター特化評価
2026-07-17,ADT,ADT Inc.,Consumer Discretionary,67.08,4.2,93.2,5.13B,13144880128.0,0.7361792559051917,19.25%,0.03767427920364944,0.518720190492272,-0.014481753330969611,0.022844041882473624,0.0,28.2%,-12.56%,82.0,
2026-07-17,EPAC,Enerpac Tool Group,Industrials,66.48,83.3,57.1,1.78B,1883988096.0,0.2431144025991638,5.77%,0.11203369623381533,0.23717658806384836,0.06501631229030731,0.10577548028235009,0.0,17.87%,-3.35%,73.3,
2026-07-17,ITRI,"Itron, Inc.",Information Technology,66.05,39.7,70.8,3.81B,4719739904.0,0.4502263048412272,7.89%,0.08091338554742418,0.17498988253603212,0.0918775345746874,0.1629705744454458,0.0,12.8%,-9.06%,79.0,
2026-07-17,LNC,Lincoln Financial,Financials,66.05,99.7,97.5,8.08B,-26980990976.0,1.350279538817211,35.55%,0.0028211618297044132,,0.06747929411945316,,,68.72%,-4.61%,75.1,金融・不動産セクター特化評価
2026-07-17,AZTA,"Azenta, Inc.",Health Care,65.89,96.1,73.0,1.21B,909559296.0,1.4251648220191548,8.36%,-0.027074911316956548,0.06657898592336747,-0.01937041278124427,-0.22301705840735792,1.0,40.16%,-23.8%,91.0,
2026-07-17,HLX,"Helix Energy Solutions Group, Inc.",Energy,65.01,88.4,89.4,1.41B,1526748800.0,1.1189782021103913,14.76%,0.011784453863750351,0.16259793073650727,0.007248140219015202,-0.17054355425470144,1.0,77.63%,55.77%,13.8,
2026-07-17,FLO,Flowers Foods,Consumer Staples,64.87,64.2,88.5,1.8B,3043396096.0,0.7242308761404591,13.33%,0.020035321441128184,0.06832710641476927,0.23038559342345286,-0.3162516824328312,1.0,16.82%,-19.54%,88.3,
2026-07-17,CENTA,Central Garden & Pet Company (Class A),Consumer Staples,64.84,61.2,79.5,2.4B,3206584320.0,0.6608417984233119,9.92%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,87.87%,29.53%,30.6,
2026-07-17,APOG,"Apogee Enterprises, Inc.",Industrials,64.71,94.3,83.9,0.86B,1115484032.0,0.5977323408876251,11.98%,0.0482302678766333,0.10068105469153213,-0.04503139281304961,-0.13414268309854843,1.0,51.07%,4.18%,66.4,
2026-07-17,LNN,Lindsay Corporation,Materials,64.31,93.7,38.8,1.17B,1185644288.0,0.45352293243452885,3.52%,0.0880694927429368,0.17344404229650132,0.10602552904902714,0.13362452166518496,0.0,36.01%,-4.23%,73.9,
2026-07-17,AMSF,"Amerisafe, Inc.",Financials,64.06,98.5,39.1,0.63B,564120128.0,0.39680602049730723,3.54%,0.04170116333375791,,-0.02353360839737051,,,24.3%,-12.03%,80.8,金融・不動産セクター特化評価
2026-07-17,ABR,Arbor Realty Trust,Financials,63.92,5.1,50.0,1.08B,12743238656.0,2.7340981049782402,,0.010265401569089493,,0.07441430686174712,,,4.15%,-31.41%,95.2,金融・不動産セクター特化評価
2026-07-17,AHCO,AdaptHealth Corp.,Health Care,63.74,58.8,92.9,1.49B,3411149312.0,1.0183807996232672,17.97%,-0.016400495114531722,0.14562305827344627,-0.037970138715701346,-0.24759522372659512,1.0,49.85%,7.14%,61.3,
2026-07-17,BLKB,Blackbaud,Information Technology,63.72,71.0,88.8,1.49B,2654697472.0,0.05715225710708684,13.75%,0.04809087950635007,0.2534357233696543,-0.042194711538461535,3.1157269371055687,0.0,13.83%,-49.39%,97.6,
2026-07-17,ADNT,Adient,Consumer Discretionary,63.64,52.5,94.7,1.55B,3798099968.0,1.1380325476793107,20.83%,-0.0313826222917132,0.030134158926728587,-0.04245535236873062,-0.3323170731707317,1.0,21.89%,2.27%,68.2,
2026-07-17,AMTM,Amentum,Industrials,63.52,12.8,87.3,5.05B,8667450368.0,0.8916445853903425,12.97%,0.005759162303664921,0.06857500173695547,-0.04292634040420912,0.7438162544169611,0.0,4.8%,-27.92%,94.3,
2026-07-17,LRN,"Stride, Inc.",Consumer Discretionary,63.4,58.5,57.5,3.71B,3412782336.0,0.3984680353585329,5.85%,0.12552142387897952,0.2113617456659559,0.19448102412696924,0.3164535984235453,0.0,24.16%,32.75%,28.5,
2026-07-17,LZB,"La-Z-Boy, Inc.",Consumer Discretionary,63.36,82.7,82.9,1.6B,1886438656.0,0.6582034631921743,11.13%,0.049935490504740894,0.12752776099330632,0.06251970437455323,-0.0003870111680365633,1.0,68.3%,3.36%,67.6,
2026-07-17,CSR,Centerspace Trust,Real Estate,63.29,80.6,81.1,0.99B,2083777920.0,0.7329339131789373,10.43%,0.009130568637091177,0.6668518098968801,0.006510923563534021,0.3958817770162771,0.0,18.16%,-12.47%,81.4,金融・不動産セクター特化評価
2026-07-17,FUL,H.B. Fuller Company,Materials,63.24,33.1,66.1,3.06B,5239746048.0,0.6538491912689315,7.16%,0.029321941086374568,0.15174046209842326,0.05056753730405388,0.07459168965355548,0.0,41.42%,-5.57%,76.0,
2026-07-17,CNMD,CONMED Corporation,Health Care,63.23,78.5,78.6,1.3B,2181052928.0,0.7942518271519968,9.77%,0.020232191865932222,0.12837849633817405,0.008456162761404134,-0.35159433175473853,1.0,46.67%,6.96%,61.9,
2026-07-17,ACT,"Enact Holdings, Inc.",Financials,62.83,20.6,76.4,6.49B,6694227456.0,0.8246063844362012,9.1%,0.09780914274473827,,0.05703185340988182,,,94.59%,15.75%,48.9,金融・不動産セクター特化評価
2026-07-17,ENR,Energizer,Consumer Staples,62.55,41.8,90.4,1.39B,4647392768.0,0.12265211368560457,15.59%,0.0524502381109136,0.19138415687337013,0.049350589535740605,0.7124242424242424,0.0,30.81%,3.23%,67.9,
2026-07-17,DV,"DoubleVerify Holdings, Inc.",Communication Services,62.5,84.5,68.6,1.75B,1732614400.0,0.645530731602074,7.5%,0.03740541562475537,0.18845743166762663,0.06101817099066768,0.04364911969094825,1.0,41.18%,0.79%,69.7,
2026-07-17,HSTM,"HealthStream, Inc.",Health Care,62.44,97.0,59.0,0.83B,793056512.0,0.4254836044944456,5.99%,0.03524772567422661,0.20954141233424542,0.018810962358496847,0.01893491124260355,0.0,85.52%,17.62%,47.1,
2026-07-17,HRMY,"Harmony Biosciences Holdings, Inc.",Health Care,62.31,89.6,69.6,1.96B,1464832384.0,0.44511618030608924,7.66%,0.12479013172846526,0.2936808324687692,0.27264911929543634,0.0926944630096139,1.0,53.75%,-9.87%,79.6,
2026-07-17,CNXC,Concentrix,Industrials,62.22,19.1,99.7,1.49B,6811984896.0,1.8410040690198504,52.03%,-0.11884711264272026,-0.023554385706729783,-0.1026025402457987,-1.1744154061918073,1.0,12.34%,-37.82%,96.1,要確認: FCF異常値(>30%)
2026-07-17,COTY,Coty,Consumer Staples,61.54,26.9,92.2,2.3B,5770561536.0,1.6035997779790412,17.53%,-0.030895974873401243,0.05128205128205128,-0.0144672046348024,-0.6554947560419516,1.0,23.51%,-19.69%,88.6,
2026-07-17,LPG,Dorian LPG Ltd.,Energy,61.5,79.7,32.0,1.76B,2148633856.0,0.648862763386937,2.87%,0.10347100848392092,0.6066832890269258,0.052304781326763534,0.5137858729380462,0.0,70.89%,71.41%,8.4,
2026-07-17,CVSA,Covista Inc.,Consumer Discretionary,61.27,42.7,64.9,4.02B,4544386560.0,0.3570099242087523,6.84%,0.0861317883759054,0.23894894004887351,0.003988813084620107,0.3101359161385468,0.0,44.78%,18.71%,45.0,
2026-07-17,CENT,Central Garden & Pet Company,Consumer Staples,60.87,56.7,75.2,2.73B,3550723584.0,0.5802254637617119,8.71%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,87.24%,33.57%,27.0,
2026-07-17,HZO,"MarineMax, Inc.",Consumer Discretionary,60.83,83.9,91.0,0.76B,1804471936.0,1.2324767603848559,16.65%,-0.012803802402650865,0.036087746526202016,-0.05168003292044584,-0.5174827604175714,1.0,78.36%,39.7%,22.2,
2026-07-17,CUBI,"Customers Bancorp, Inc.",Financials,60.72,99.1,86.3,2.65B,-153308224.0,0.7986571505080534,12.6%,0.009001011734156045,,0.11599421935597701,,,81.7%,0.51%,70.0,金融・不動産セクター特化評価
2026-07-17,EYE,National Vision Holdings,Consumer Discretionary,60.66,75.2,68.9,1.66B,2290425600.0,0.5235569302737604,7.51%,0.014921776618987557,0.07986060796341915,-0.011999874487678126,0.7718068361947713,0.0,39.16%,-26.44%,93.4,
2026-07-17,DAN,Dana Incorporated,Consumer Discretionary,60.47,48.4,93.8,2.86B,4018799104.0,0.293995766460963,20.23%,0.010886270491803279,0.06746666666666666,0.043013625434143735,1.7058823529411764,0.0,46.39%,13.32%,51.7,
2026-07-17,ABM,"ABM Industries, Inc.",Industrials,60.46,40.6,79.8,2.79B,4696343040.0,0.6406244632760993,10.19%,0.03081886326975994,0.048239746624132454,0.033802872165110256,0.29735547355473557,0.0,80.7%,11.74%,54.4,
2026-07-17,LKQ,LKQ Corporation,Consumer Discretionary,60.44,6.3,84.8,6.47B,11552109568.0,1.0108880808255796,12.21%,0.040100416198718375,0.10563328693868582,0.01216984286191909,-0.08152866242038216,1.0,9.38%,-12.7%,82.6,
2026-07-17,ADUS,Addus HomeCare Corp.,Health Care,60.43,80.3,48.1,2.14B,2116738432.0,0.5077464575872496,4.81%,0.06672891266172595,0.11069643522456468,0.01746666156980506,0.3055507192306098,0.0,72.81%,2.19%,68.5,
2026-07-17,LYFT,"Lyft, Inc.",Industrials,60.41,29.9,94.4,5.89B,5635931648.0,0.5555242903632048,20.66%,0.31494920350965827,0.016265160670212962,0.6614422006417949,-0.4943222929371982,1.0,23.39%,-21.85%,89.5,
2026-07-17,LCII,LCI Industries,Consumer Discretionary,60.07,53.4,48.4,2.63B,3727567616.0,0.5174710949663774,4.85%,0.05927291264101522,0.09995349364158372,0.09715832757288308,0.1979472567092141,0.0,31.65%,-9.51%,79.3,
2026-07-17,GIII,"G-III Apparel Group, Ltd.",Consumer Discretionary,59.94,90.7,74.2,1.49B,1413986560.0,1.17795420282037,8.59%,0.0257976421201002,0.04741035883520256,0.05137896791039427,-0.5565547454490819,1.0,91.8%,12.87%,53.2,
2026-07-17,MBGL,"Mobility Global, Inc.",Industrials,59.7,22.7,50.0,6.44B,6226294272.0,1.7847153157633018,,0.010773374374759523,0.364,-0.01961523953225198,0.047697368421052634,0.0,29.29%,,50.0,
2026-07-17,KOP,"Koppers Holdings, Inc.",Materials,59.63,82.1,89.1,0.95B,1924821120.0,0.6073740474681907,13.82%,0.029679881280474878,0.11754376629596126,-0.0017987514548725003,0.03708920187793427,0.0,96.56%,75.49%,7.5,
2026-07-17,JJSF,J&J Snack Foods Corp.,Consumer Staples,59.42,86.3,46.9,1.44B,1600992000.0,0.6722440873479724,4.65%,0.04748096454508538,0.10185108572143203,0.0120137630841967,-0.15738815095049485,1.0,12.94%,-17.09%,85.9,
2026-07-17,CCS,"Century Communities, Inc.",Consumer Discretionary,59.38,58.2,72.4,1.89B,3424646400.0,1.3747399096556507,8.32%,0.033094276883200165,0.05722086659530198,-0.016012674761145793,-0.4897506193371793,1.0,63.55%,8.24%,59.2,
2026-07-17,APAM,"Artisan Partners Asset Management, Inc.",Financials,59.27,66.6,81.7,2.73B,2915677696.0,0.16051170160886852,10.61%,0.1840623042531123,0.4237194657254021,-0.02561473131219282,0.10464812297396214,0.0,31.38%,-2.06%,72.7,金融・不動産セクター特化評価
2026-07-17,BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,59.17,27.2,65.2,4.03B,5737895424.0,0.3324441731111178,6.95%,0.0496492829730952,0.13910077253019917,0.010202790989525803,0.18439238746491668,0.0,25.91%,-26.0%,93.1,
2026-07-17,MBC,"MasterBrand, Inc.",Industrials,59.12,74.9,50.0,1.11B,2312958976.0,,,,,,,,27.12%,-24.54%,91.6,
2026-07-17,ENOV,Enovis,Health Care,58.95,65.1,88.2,1.56B,2995745280.0,0.955991667742082,13.28%,-0.3088712472328611,-0.36930556228978995,-0.1873451532038916,-0.7259223995276782,1.0,52.38%,-0.92%,71.5,
2026-07-17,CRSR,Corsair Gaming,Information Technology,58.85,95.2,56.8,1.04B,1083286528.0,0.6079609304546211,5.73%,-0.012888184886710948,0.03490098337498642,0.014528709068973135,13.913232733604179,0.0,61.14%,55.63%,14.1,
2026-07-17,JBGS,JBG Smith,Real Estate,58.7,51.0,75.5,1.15B,3870865664.0,1.0092501821548407,8.71%,-0.031690279661938145,0.3069988247044713,-0.125952387591773,-0.009781279717429698,0.0,11.05%,-12.54%,81.7,金融・不動産セクター特化評価
2026-07-17,EIG,"Employers Holdings, Inc.",Financials,58.67,96.7,28.6,0.92B,869779904.0,1.041085973740293,2.31%,0.0031426409823662924,,-0.029565413831078982,,,89.34%,18.66%,45.3,金融・不動産セクター特化評価
2026-07-17,CPB,The Campbell's Company,Consumer Staples,58.48,3.6,76.7,6.58B,13690371072.0,0.5926134069727369,9.16%,0.040413533834586464,0.15361357651419097,-0.02225139481457171,0.11150317572335922,0.0,17.25%,-19.15%,87.7,
2026-07-17,BKE,"The Buckle, Inc.",Consumer Discretionary,58.46,75.8,67.7,2.19B,2281823232.0,0.19408051517350822,7.41%,0.21158927002387823,0.22103117884785045,0.08553253326587623,0.08513109166770692,1.0,8.3%,-18.55%,86.5,
2026-07-17,HFWA,Heritage Financial Corporation,Health Care,58.25,95.5,64.3,1.26B,1062369024.0,0.7325160722629127,6.81%,0.009692637803469038,,-0.019550037305042105,,,92.65%,20.26%,41.4,
2026-07-17,EVTC,"EVERTEC, Inc.",Financials,58.18,67.8,64.6,1.87B,2841419264.0,0.33325651208677537,6.83%,0.06311694934596238,0.3699638770661224,0.20762420119174574,0.06993684145187071,1.0,53.21%,4.1%,66.7,金融・不動産セクター特化評価
2026-07-17,EGBN,Eagle Bancorp Inc,Financials,58.04,98.8,30.1,0.84B,383543200.0,1.3543840801246172,2.49%,-0.013151312783033728,,-0.05681338294558933,,,86.68%,27.26%,32.4,金融・不動産セクター特化評価
2026-07-17,BANR,Banner Corporation,Financials,57.73,77.0,80.4,2.42B,2259294208.0,0.8057041501000093,10.26%,0.011946690107327114,,0.009533990570515363,,,90.02%,7.02%,61.6,金融・不動産セクター特化評価
2026-07-17,CALX,Calix,Information Technology,57.69,77.6,42.5,2.5B,2235337216.0,0.34417780611637994,4.03%,0.016895255837856938,0.03869961300386996,0.12696602776420338,2.6479305058763414,0.0,11.77%,-27.19%,94.0,
2026-07-17,CNR,"Core Natural Resources, Inc.",Energy,57.69,46.0,75.8,4.18B,4255912192.0,0.8789426850897494,8.81%,-0.024994237407082776,0.10264372024899304,1.128828428677745,-0.2583033320899083,1.0,30.94%,-6.61%,76.6,
2026-07-17,KFY,Korn/Ferry International,Industrials,57.51,57.6,60.6,4.0B,3492650496.0,0.49341439118762476,6.11%,0.06825320755682478,0.17262809577624488,0.05271696228967809,0.13854413078314579,0.0,93.53%,16.13%,48.3,
2026-07-17,HOPE,"Hope Bancorp, Inc.",Financials,57.42,85.4,74.5,1.76B,1646058624.0,1.2998917669657695,8.62%,0.003323399684409776,,0.0866434447550394,,,93.28%,21.24%,40.2,金融・不動産セクター特化評価
2026-07-17,MATW,Matthews International Corporation,Consumer Discretionary,57.35,89.3,50.0,0.86B,1472490112.0,,,,,,,,61.36%,2.09%,68.8,
2026-07-17,HAFC,Hanmi Financial Corporation,Financials,57.3,96.4,95.0,0.97B,898386880.0,0.8199354918928493,20.97%,0.009669235124094807,,0.024910376175854804,,,92.43%,15.31%,49.2,金融・不動産セクター特化評価
2026-07-17,FHB,"First Hawaiian, Inc.",Financials,57.29,82.4,73.9,3.56B,1898849536.0,0.7770608220975739,8.51%,0.011532585839631326,,0.005332592250203183,,,83.74%,13.65%,51.4,金融・不動産セクター特化評価
2026-07-17,EPC,Edgewell Personal Care,Consumer Staples,57.04,74.3,91.9,1.37B,2324453120.0,1.1363268675849238,17.21%,0.0067619732183265445,0.0834720035979312,0.006808008791444424,-0.3496846531184303,1.0,98.65%,69.24%,9.0,
2026-07-17,BXMT,"Blackstone Mortgage Trust, Inc.",Financials,56.93,1.8,50.0,2.88B,18293520384.0,1.2144292944312929,,0.005477643143165012,,0.010150058415949334,,,9.11%,-8.35%,78.1,金融・不動産セクター特化評価
2026-07-17,BANF,Bancfirst Corp,Financials,56.84,99.4,60.2,3.9B,-553321088.0,0.4753285236952983,6.07%,0.01621482141558673,,0.09477270483773653,,,39.31%,4.67%,65.8,金融・不動産セクター特化評価
2026-07-17,ALRM,"Alarm.Com, Inc.",Financials,56.73,68.1,37.9,2.63B,2787175424.0,0.3223357195456392,3.4%,0.06204931126266094,0.2275543494922304,0.048269362106320844,0.1780969203594194,0.0,64.91%,0.15%,70.3,金融・不動産セクター特化評価
2026-07-17,HTH,Hilltop Holdings Inc.,Financials,56.63,60.6,9.3,2.26B,3283165184.0,0.957796278602918,-2.45%,0.010450682404802425,,-0.026010059300611645,,,84.57%,11.36%,54.7,金融・不動産セクター特化評価
2026-07-17,LTC,"LTC Properties, Inc.",Real Estate,56.43,75.5,82.6,2.14B,2285160448.0,0.5030751857364383,10.96%,0.05721075041463391,0.7503747327413698,0.15447707964988225,0.14953200219137205,1.0,89.12%,25.9%,33.6,金融・不動産セクター特化評価
2026-07-17,BBT,Beacon Financial Corp.,Financials,56.19,69.9,72.0,2.58B,2684690944.0,0.9684622061397414,8.23%,0.0038875776839406365,,0.9504188293541899,,,79.24%,13.12%,52.3,金融・不動産セクター特化評価
2026-07-17,ARR,Armour Residential REIT,Real Estate,56.15,1.5,50.0,2.06B,18733969408.0,1.0973822549739634,,0.015362273620494851,,0.5504304598635675,,,49.34%,6.29%,63.4,金融・不動産セクター特化評価
2026-07-17,FG,"F&G Annuities & Life, Inc.",Financials,56.01,45.1,95.7,4.25B,4302863872.0,1.129617228120603,27.16%,0.002692268617291476,,0.1589407872272786,,,71.48%,-0.66%,70.9,金融・不動産セクター特化評価
2026-07-17,FCPT,"Four Corners Property Trust, Inc.",Real Estate,55.86,71.3,51.2,2.89B,2652076032.0,0.563286488127927,5.13%,0.03847125680395901,0.7652618552214652,0.10090364738227217,0.09987881630897932,1.0,84.93%,17.99%,46.2,金融・不動産セクター特化評価
2026-07-17,DFIN,"Donnelley Financial Solutions, Inc.",Financials,55.72,89.9,78.3,1.25B,1457219840.0,0.30387788181371145,9.66%,0.04047976011994003,0.160625814863103,-0.04895437262357415,-0.41249403910348115,1.0,46.65%,7.44%,60.7,金融・不動産セクター特化評価
2026-07-17,DCH,Dauch Corporation,Consumer Discretionary,55.64,29.6,97.8,1.29B,5641043456.0,0.4956341569649585,36.29%,-0.0029534346796198014,0.11343738756489112,0.31824739619360065,-0.07849686847599165,1.0,23.65%,-18.81%,87.1,要確認: FCF異常値(>30%)
2026-07-17,ABG,Asbury Automotive Group,Consumer Discretionary,55.57,8.7,84.2,4.1B,9607837696.0,0.9486114870459409,12.04%,0.04234735156908988,0.05685315850880605,0.12394311695849859,0.1131295550962689,1.0,52.92%,-6.68%,76.9,
2026-07-17,FIBK,"First Interstate BancSystem, Inc.",Financials,55.54,57.0,67.1,3.81B,3520786688.0,0.905661451951227,7.3%,0.01133983468840792,,-0.08569055578054321,,,89.08%,12.89%,52.9,金融・不動産セクター特化評価
2026-07-17,FRPT,Freshpet,Consumer Staples,55.53,66.9,17.4,2.78B,2910355968.0,0.4342308831967867,0.51%,0.07826468478856999,0.15844974886911703,0.12883347154509747,0.3089505247376312,0.0,25.76%,-13.7%,83.5,
2026-07-17,EZPW,"EZCORP, Inc.",Financials,55.49,73.1,15.2,1.97B,2469122048.0,0.5193145460613815,0.09%,0.05617696515339976,0.15878770756819538,0.30669746329618136,0.24699559970911242,1.0,79.04%,63.64%,11.1,金融・不動産セクター特化評価
2026-07-17,AMN,"Amn Healthcare Services, Inc.",Health Care,55.31,88.1,99.4,1.36B,1543437696.0,0.47300214717542993,49.47%,-0.045700625612731346,0.037037403279850896,-0.13313590484355228,0.42221472168312096,0.0,94.07%,113.15%,2.1,要確認: FCF異常値(>30%)
2026-07-17,HAYW,"Hayward Holdings, Inc.",Industrials,55.3,49.0,19.9,3.12B,4010059520.0,0.5113024216064922,1.02%,0.04810243403330515,0.2687792684611306,0.05362091657125737,0.125170205066795,0.0,29.79%,-10.19%,79.9,
2026-07-17,BFH,"Bread Financial Holdings, Inc.",Financials,55.25,47.5,50.0,4.01B,4206549248.0,0.8290916535838146,,0.022856638573886954,,-0.009960246385042157,,,81.1%,28.62%,31.2,金融・不動産セクター特化評価
2026-07-17,DCOM,"Dime Community Bancshares, Inc.",Financials,55.23,98.2,80.1,1.78B,579645312.0,0.8297101856682799,10.26%,0.00721448716893269,,0.06886053326708125,,,91.87%,27.99%,31.5,金融・不動産セクター特化評価
2026-07-17,LZ,"LegalZoom.com, Inc.",Industrials,55.12,94.0,79.2,1.33B,1184654336.0,0.12971045413646262,9.9%,0.030159015643510933,0.10732458339009818,0.3681338814548936,0.0068744726261974485,1.0,34.82%,-24.31%,91.3,
