Run_Date,Ticker,Company_Name,Sector,Total_Score,Score_Size,Score_FCFP,Market_Cap_Billion,Enterprise_Value,BM_Ratio,FCF_Yield_Pct,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range_Pct,Momentum_6M_Pct,Score_Momentum,Data_Quality_Flag
2026-09-18,GTM,ZoomInfo,Communication Services,80.61,72.1,96.1,1.11B,2535762432.0,1.3566954119073669,32.05%,0.01928721174004193,0.26066426570628254,-0.004344733749768075,1.0838131797824697,0.0,13.1%,-40.59%,96.9,要確認: FCF異常値(>30%)
2026-09-18,AGO,Assured Guaranty Ltd.,Financials,77.22,50.8,15.5,3.09B,3610385152.0,1.8303539218110143,0.47%,0.0413107752956636,,0.02310730190740274,,,1.74%,-17.7%,78.5,金融・不動産セクター特化評価
2026-09-18,INVA,"Innoviva, Inc.",Health Care,75.82,91.9,61.6,1.53B,1272950400.0,0.7679331634874018,7.22%,0.16583341742270657,0.8991291621285203,0.2567944599019261,3.325629539526778,0.0,53.53%,-10.58%,68.6,
2026-09-18,COLL,"Collegium Pharmaceutical, Inc.",Health Care,75.66,85.0,98.7,0.71B,1817009664.0,0.42739150762739314,45.91%,0.037945865427677125,0.5137355281481282,-0.004061695452788576,0.1735518083008001,0.0,3.84%,-49.6%,98.8,要確認: FCF異常値(>30%)
2026-09-18,LCII,LCI Industries,Consumer Discretionary,73.81,59.2,82.3,2.08B,3032371200.0,0.6539117915373919,12.71%,0.05927291264101522,0.09995349364158372,0.09715832757288308,0.1979472567092141,0.0,1.69%,-39.51%,96.6,
2026-09-18,LEG,Leggett & Platt,Consumer Discretionary,73.57,74.2,92.9,1.26B,2358418688.0,0.8133731876698909,19.21%,0.06656486822757607,0.11960247589455254,-0.034192702643653046,2.6881308736512355,0.0,18.45%,,50.0,
2026-09-18,HE,"Hawaiian Electric Industries, Inc.",Utilities,72.95,41.7,92.3,1.69B,4304748544.0,0.9487128868429537,19.18%,0.014152494951461293,0.18701277918012138,-0.0009558394771892833,1.4194423555482898,0.0,0.13%,-37.9%,95.1,
2026-09-18,DLX,Deluxe Corporation,Industrials,72.04,71.8,88.4,1.07B,2548582400.0,0.6365362369863703,16.07%,0.028670205335940772,0.1776673542096381,0.011515365595196043,0.03750342184505886,0.0,38.78%,-12.38%,71.4,
2026-09-18,AMPH,"Amphstar Pharmaceuticals, Inc.",Health Care,71.34,90.4,94.5,1.0B,1411452800.0,0.7850787774582348,22.9%,0.060206260483803155,0.2949157298298205,0.0328557753871706,-0.23441466651280868,1.0,54.16%,-17.24%,77.5,
2026-09-18,CRI,"Carter's, Inc.",Consumer Discretionary,71.14,87.7,94.2,1.09B,1621144064.0,0.8501346263992434,22.68%,0.03578135780188425,0.07014979854583142,0.05437481274404922,-0.36474352164866,1.0,14.4%,-27.93%,89.8,
