Run_Date,Ticker,Company_Name,Sector,Total_Score,Score_Size,Score_FCFP,Market_Cap_Billion,Enterprise_Value,BM_Ratio,FCF_Yield_Pct,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range_Pct,Momentum_6M_Pct,Score_Momentum,Data_Quality_Flag
2026-09-11,GIII,"G-III Apparel Group, Ltd.",Consumer Discretionary,69.85,95.0,83.9,1.2B,998041984.0,1.4720563913041942,12.66%,0.0257976421201002,0.04741035883520256,0.05137896791039427,-0.5565547454490819,1.0,25.37%,-6.63%,67.6,
2026-09-11,KMPR,Kemper Corporation,Financials,69.84,68.6,85.5,1.61B,2607503616.0,1.6699717167800512,13.74%,0.011489092177315257,,-0.012485748669875856,,,14.65%,-13.05%,76.3,金融・不動産セクター特化評価
2026-09-11,EFOR,Everforth Inc.,Information Technology,68.18,69.3,88.4,1.29B,2589690112.0,1.398157026910288,16.55%,0.030865036847687162,0.086373228821224,0.07241178186060075,-0.14200149737958573,1.0,38.3%,-24.8%,89.4,
2026-09-11,HAYW,"Hayward Holdings, Inc.",Industrials,67.45,55.6,55.2,2.78B,3258193152.0,0.5728415731352808,5.9%,0.04810243403330515,0.2687792684611306,0.05362091657125737,0.125170205066795,0.0,5.62%,-20.64%,85.7,
2026-09-11,LRN,"Stride, Inc.",Consumer Discretionary,66.74,60.2,60.0,3.41B,2940351744.0,0.47898280172951935,6.6%,0.1388564070896454,0.2301363617770834,0.06172429411336471,0.13987238194149396,0.0,21.14%,-2.9%,59.2,
2026-09-11,CXM,"Sprinklr, Inc.",Information Technology,66.68,96.3,68.4,1.27B,851461120.0,0.46580481181983285,7.9%,0.019007336558066357,0.08876341577228185,0.01761697147185566,0.6733670552012316,0.0,21.49%,1.67%,53.3,
2026-09-11,CENT,Central Garden & Pet Company,Consumer Staples,66.6,61.2,85.2,2.52B,2895536384.0,0.6293807342740569,13.61%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,62.75%,7.6%,44.9,
2026-09-11,FUL,H.B. Fuller Company,Materials,66.33,34.8,68.7,2.78B,4876680704.0,0.7217684147294776,7.91%,0.029321941086374568,0.15174046209842326,0.05056753730405388,0.07459168965355548,0.0,14.51%,-21.94%,86.9,
2026-09-11,KSS,Kohl's Corp.,Consumer Discretionary,66.3,13.7,98.7,1.95B,7503590400.0,2.072203498311965,45.02%,0.020356234096692113,0.08527081857409674,-0.014529095066007818,0.12585034013605442,0.0,42.27%,-6.68%,67.9,要確認: FCF異常値(>30%)
2026-09-11,LGIH,LGI Homes,Consumer Discretionary,65.9,66.8,90.6,1.15B,2656620800.0,1.8258142245712798,18.14%,0.0184740334310949,0.04930976415182843,0.04488664995447693,-0.6093080732529942,1.0,48.53%,-17.32%,81.3,
2026-09-11,FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,65.79,31.7,99.0,0.65B,5107146752.0,2.2311480871767984,45.13%,0.013582236163275413,0.18885267236062347,0.009140365181446179,-0.18721920126450703,1.0,10.39%,-6.23%,66.7,金融・不動産セクター特化評価
2026-09-11,APOG,"Apogee Enterprises, Inc.",Industrials,65.52,94.4,84.2,0.79B,1038480064.0,0.6474381046975806,12.97%,0.0482302678766333,0.10068105469153213,-0.04503139281304961,-0.13414268309854843,1.0,35.42%,-7.21%,69.2,
2026-09-11,FG,"F&G Annuities & Life, Inc.",Financials,65.34,64.6,100.0,3.02B,2796142848.0,1.5917528657171094,75.17%,0.002692268617291476,,0.1589407872272786,,,16.8%,-16.63%,80.7,金融・不動産セクター特化評価
2026-09-11,ENOV,Enovis,Health Care,64.9,74.2,89.0,1.11B,2420278272.0,1.3397679658176374,16.69%,-0.3088712472328611,-0.36930556228978995,-0.1873451532038916,-0.7259223995276782,1.0,7.38%,-12.0%,74.8,
2026-09-11,DXC,DXC Technology,Information Technology,64.79,42.9,99.7,1.82B,4251956736.0,1.6160412432100113,48.19%,0.0013964313421256788,0.13571654539702627,-0.023854600530102233,-0.22282608695652173,1.0,44.86%,-12.45%,75.4,要確認: FCF異常値(>30%)
2026-09-11,ADT,ADT Inc.,Consumer Discretionary,64.71,3.7,94.8,5.15B,12869919744.0,0.733647643466477,23.25%,0.03767427920364944,0.518720190492272,-0.014481753330969611,0.022844041882473624,0.0,30.06%,-5.43%,65.1,
2026-09-11,EPAC,Enerpac Tool Group,Industrials,64.16,83.2,52.9,1.82B,1879385728.0,0.2389037400162525,5.67%,0.11203369623381533,0.23717658806384836,0.06501631229030731,0.10577548028235009,0.0,22.69%,-15.96%,80.1,
2026-09-11,ADNT,Adient,Consumer Discretionary,63.97,51.9,95.2,1.48B,3535048192.0,1.1905525173290514,23.9%,-0.0313826222917132,0.030134158926728587,-0.04245535236873062,-0.3323170731707317,1.0,16.18%,-26.76%,91.3,
2026-09-11,INVX,"Innovex International, Inc.",Energy,63.8,82.6,70.6,2.1B,1921088640.0,0.5027831309155151,8.27%,0.06567652784381069,0.20889424084411873,0.0591440546546381,0.10599893919877033,0.0,79.32%,22.28%,27.4,
2026-09-11,CERT,"Certara, Inc.",Health Care,63.63,92.2,50.6,1.15B,1248915712.0,0.9228311871589642,5.43%,-0.0010246809997802879,0.24476289161919407,-0.011759223517939133,0.4165733946855698,0.0,32.87%,13.19%,37.4,
2026-09-11,ABR,Arbor Realty Trust,Financials,63.53,4.7,50.0,0.96B,12487084032.0,3.0864489762298803,,0.010265401569089493,,0.07441430686174712,,,0.0%,-29.84%,93.5,金融・不動産セクター特化評価
2026-09-11,HCI,"HCI Group, Inc.",Financials,63.52,88.5,91.3,2.31B,1615249152.0,0.4506298725025611,18.32%,0.1182338919890167,,0.133940121414412,,,62.33%,15.79%,34.3,金融・不動産セクター特化評価
2026-09-11,KOP,"Koppers Holdings, Inc.",Materials,62.99,83.9,91.9,0.88B,1838651136.0,0.6548391251473411,18.58%,0.029679881280474878,0.11754376629596126,-0.0017987514548725003,0.03708920187793427,0.0,76.25%,36.33%,16.8,
2026-09-11,LNN,Lindsay Corporation,Materials,62.62,92.9,36.5,1.18B,1175983872.0,0.45036566530969213,3.5%,0.0880694927429368,0.17344404229650132,0.10602552904902714,0.13362452166518496,0.0,37.61%,-12.78%,76.0,
2026-09-11,GT,Goodyear Tire and Rubber Company,Consumer Discretionary,62.26,9.3,96.5,1.55B,9108959232.0,2.09118111627411,32.16%,-0.0945188927943761,0.07423413566739606,-0.129678313656135,-0.2022339800117578,1.0,0.38%,-42.51%,98.1,要確認: FCF異常値(>30%)
2026-09-11,FCPT,"Four Corners Property Trust, Inc.",Real Estate,61.67,72.4,63.2,2.63B,2483251200.0,0.6187456823466353,7.21%,0.03847125680395901,0.7652618552214652,0.10090364738227217,0.09987881630897932,1.0,29.17%,2.13%,52.3,金融・不動産セクター特化評価
2026-09-11,FHB,"First Hawaiian, Inc.",Financials,61.65,78.9,74.2,3.13B,2104533888.0,0.8836844012618471,9.68%,0.011532585839631326,,0.005332592250203183,,,39.19%,1.66%,53.6,金融・不動産セクター特化評価
2026-09-11,GPOR,Gulfport Energy Corporation,Energy,61.47,44.4,33.5,3.11B,4039021568.0,0.5893275051981343,3.28%,0.14121285739749267,0.6773462120530975,0.05717387427910208,13.000156167036263,0.0,31.42%,-13.16%,76.6,
2026-09-11,BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,61.18,32.6,64.8,3.17B,5015802368.0,0.4228719754533082,7.58%,0.0496492829730952,0.13910077253019917,0.010202790989525803,0.18439238746491668,0.0,13.21%,-20.42%,84.7,
2026-09-11,CRC,California Resources Corporation,Energy,61.17,19.3,60.6,5.04B,6287118848.0,0.7288917642979028,6.65%,0.04903417533432392,0.3288275051425213,0.037561317449194116,0.12916246215943492,0.0,47.0%,4.01%,50.2,
2026-09-11,JBGS,JBG Smith,Real Estate,61.13,49.7,95.8,0.88B,3666300160.0,1.318275124409076,28.41%,-0.031690279661938145,0.3069988247044713,-0.125952387591773,-0.009781279717429698,0.0,4.43%,-25.55%,90.3,金融・不動産セクター特化評価
2026-09-11,AMTM,Amentum,Industrials,60.48,12.1,76.1,4.76B,8242545664.0,0.9468075235813374,10.18%,0.005759162303664921,0.06857500173695547,-0.04292634040420912,0.7438162544169611,0.0,1.32%,-35.28%,94.4,
2026-09-11,BKE,"The Buckle, Inc.",Consumer Discretionary,60.44,78.0,74.8,2.1B,2173566720.0,0.20252911056863607,9.81%,0.21158927002387823,0.22103117884785045,0.08553253326587623,0.08513109166770692,1.0,2.55%,-21.54%,86.3,
2026-09-11,EPC,Edgewell Personal Care,Consumer Staples,60.16,78.3,93.5,1.24B,2120969984.0,1.251314754664382,19.49%,0.0067619732183265445,0.0834720035979312,0.006808008791444424,-0.3496846531184303,1.0,78.76%,28.66%,22.7,
2026-09-11,ITRI,"Itron, Inc.",Information Technology,60.02,33.5,62.6,4.1B,4974283776.0,0.41906515257190496,7.21%,0.08091338554742418,0.17498988253603212,0.0918775345746874,0.1629705744454458,0.0,24.57%,-2.29%,58.3,
2026-09-11,ASTE,"Astec Industries, Inc.",Industrials,59.97,91.6,12.9,0.95B,1275418368.0,0.7147869743982745,-0.12%,0.028379169104739616,0.07650311968235961,0.3100804906094289,1.0992217898832686,0.0,3.77%,-27.07%,91.9,
2026-09-11,BXMT,"Blackstone Mortgage Trust, Inc.",Financials,59.59,1.9,50.0,2.25B,17644576768.0,1.5550317446185895,,0.005477643143165012,,0.010150058415949334,,,0.14%,-28.79%,92.8,金融・不動産セクター特化評価
2026-09-11,LMAT,LeMaitre Vascular,Health Care,59.56,88.2,29.4,1.84B,1616111488.0,0.21351541392946877,2.67%,0.0937712160340431,0.3637230470909688,0.115750330272536,0.36135436660268716,0.0,5.84%,-6.21%,66.4,
2026-09-11,IVT,InvenTrust Properties,Real Estate,59.4,52.8,45.8,2.48B,3510134272.0,0.7222134456539435,4.72%,0.03995521842671374,0.9173310068890828,0.05792864052808285,0.6662234526975338,0.0,48.51%,6.75%,45.8,金融・不動産セクター特化評価
2026-09-11,ENR,Energizer,Consumer Staples,59.38,38.5,85.8,1.41B,4630011904.0,0.12056619554478401,13.8%,0.0524502381109136,0.19138415687337013,0.049350589535740605,0.7124242424242424,0.0,33.22%,-5.09%,64.2,
2026-09-11,LNC,Lincoln Financial,Financials,59.24,99.7,95.5,8.39B,-28982554624.0,1.2994082632502144,24.66%,0.0028211618297044132,,0.06747929411945316,,,75.27%,10.46%,40.8,金融・不動産セクター特化評価
2026-09-11,INSP,"Inspire Medical Systems, Inc.",Health Care,59.01,86.3,43.2,2.11B,1677783808.0,0.37013775940233684,4.48%,0.16027694840943132,0.08749195432799586,0.12238505757790552,0.22708189158016148,0.0,31.53%,22.38%,27.1,
2026-09-11,CPB,The Campbell's Company,Consumer Staples,58.9,3.4,81.0,6.26B,13289119744.0,0.6230906789773459,11.93%,,,-0.02225139481457171,,,9.86%,-25.11%,89.7,
2026-09-11,CASH,"Pathward Financial, Inc.",Financials,58.9,85.4,86.5,1.63B,1719440768.0,0.52537598489238,14.49%,0.025915098327687573,,-0.04775254755797816,,,36.03%,-10.81%,73.2,金融・不動産セクター特化評価
2026-09-11,CRGY,Crescent Energy Company,Energy,58.88,8.4,82.9,4.84B,9675553792.0,1.064865222677994,12.42%,0.010681008521356271,0.4656719319779808,0.3583324718587078,0.6720401850373324,0.0,99.86%,53.73%,9.3,
2026-09-11,LKQ,LKQ Corporation,Consumer Discretionary,58.64,5.9,80.6,6.1B,11014438912.0,1.071660347399648,11.87%,0.040100416198718375,0.10563328693868582,0.01216984286191909,-0.08152866242038216,1.0,18.42%,-26.79%,91.6,
2026-09-11,GVA,"Granite Construction, Inc.",Industrials,58.42,23.6,91.0,5.28B,5777788928.0,0.22316734487597442,18.15%,0.04788689341213127,0.11266733704323251,0.3320728900023301,0.41730852887740216,0.0,33.42%,-7.79%,70.4,
2026-09-11,ACT,"Enact Holdings, Inc.",Financials,58.02,15.5,65.5,6.8B,7053104640.0,0.788011305786878,7.67%,0.09780914274473827,,0.05703185340988182,,,92.9%,14.82%,35.2,金融・不動産セクター特化評価
2026-09-11,GBX,"The Greenbrier Companies, Inc.",Industrials,57.99,58.7,2.3,1.33B,3067486976.0,1.149497674391811,-12.35%,0.04680548548364904,0.149743842972656,0.0249383006228699,0.12003693444136658,0.0,23.19%,-22.08%,87.2,
2026-09-11,CNXC,Concentrix,Industrials,57.87,16.8,98.4,1.72B,6896190464.0,1.5926250331112939,45.01%,-0.11884711264272026,-0.023554385706729783,-0.1026025402457987,-1.1744154061918073,1.0,23.53%,-3.78%,61.7,要確認: FCF異常値(>30%)
2026-09-11,BANC,"Banc Of California, Inc.",Financials,57.83,48.4,69.4,2.94B,3764608512.0,1.2049928684701776,7.99%,0.006580167588180763,,0.037402232558317025,,,48.79%,-7.0%,68.5,金融・不動産セクター特化評価
2026-09-11,HSTM,"HealthStream, Inc.",Health Care,57.82,96.6,55.5,0.85B,791147904.0,0.41592261300555233,5.91%,0.03524772567422661,0.20954141233424542,0.018810962358496847,0.01893491124260355,0.0,82.77%,47.06%,12.5,
2026-09-11,EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,57.71,9.0,47.4,6.24B,9134070784.0,0.672837466534939,4.89%,0.03686611570440606,0.9195340856243285,0.1835487788431923,0.2743134693595344,0.0,0.67%,-7.14%,68.8,金融・不動産セクター特化評価
2026-09-11,APAM,"Artisan Partners Asset Management, Inc.",Financials,57.48,60.9,78.4,2.69B,2914167296.0,0.16304481775605686,10.82%,0.1840623042531123,0.4237194657254021,-0.02561473131219282,0.10464812297396214,0.0,30.15%,-6.56%,67.3,金融・不動産セクター特化評価
2026-09-11,EGBN,Eagle Bancorp Inc,Financials,56.91,98.8,26.8,0.84B,443961568.0,1.3445923076858712,2.47%,-0.013151312783033728,,-0.05681338294558933,,,88.15%,5.83%,47.7,金融・不動産セクター特化評価
2026-09-11,EYE,National Vision Holdings,Consumer Discretionary,56.9,81.4,37.4,1.37B,2015038336.0,0.6360380413996115,3.56%,0.014921776618987557,0.07986060796341915,-0.011999874487678126,0.7718068361947713,0.0,16.63%,-38.23%,95.6,
2026-09-11,DBD,Diebold Nixdorf,Information Technology,56.8,59.0,86.1,2.23B,3064593920.0,0.4937655763982759,14.01%,0.02454337899543379,0.0888929763249862,0.08773811203612247,0.01015228426395939,1.0,29.62%,-13.19%,76.9,
2026-09-11,BANF,Bancfirst Corp,Financials,56.8,99.4,58.7,3.72B,-589797120.0,0.4977877099317595,6.36%,0.01621482141558673,,0.09477270483773653,,,27.75%,-3.49%,60.7,金融・不動産セクター特化評価
2026-09-11,FMC,FMC Corporation,Materials,56.74,26.7,80.3,1.43B,5463140352.0,1.451051016249866,11.6%,-0.23111941531092575,-0.42492934186998904,-0.1687161576549132,-3.216972615106831,1.0,5.05%,-20.62%,85.0,
2026-09-11,KMT,Kennametal,Industrials,56.5,60.6,4.2,2.24B,2931768064.0,0.6996088532271071,-7.66%,0.10811992855771466,0.26861524047629354,0.2441019371323778,1.157396994172375,0.0,38.75%,-24.2%,89.1,
2026-09-11,EPAM,EPAM Systems,Information Technology,56.44,29.8,78.1,6.08B,5271169024.0,0.6045463038922422,10.69%,0.07704355815505731,0.12572420000820955,0.031925873486703324,0.02143256988363645,1.0,30.01%,-27.72%,92.2,
2026-09-11,FIBK,"First Interstate BancSystem, Inc.",Financials,56.35,57.8,68.1,3.52B,3151133952.0,0.9796381859174776,7.9%,0.01133983468840792,,-0.08569055578054321,,,68.0%,1.4%,54.5,金融・不動産セクター特化評価
2026-09-11,ADUS,Addus HomeCare Corp.,Health Care,56.28,77.6,49.4,2.19B,2177376000.0,0.4966019870745361,5.32%,0.06672891266172595,0.11069643522456468,0.01746666156980506,0.3055507192306098,0.0,79.86%,4.27%,49.2,
2026-09-11,HFWA,Heritage Financial Corporation,Financials,56.28,93.5,63.5,1.16B,1146782976.0,0.7927522998818676,7.37%,0.009692637803469038,,-0.019550037305042105,,,71.4%,4.21%,49.5,金融・不動産セクター特化評価
2026-09-11,HLX,"Helix Energy Solutions Group, Inc.",Energy,56.24,98.1,65.8,1.56B,562874112.0,1.0113029306006198,7.71%,0.011784453863750351,0.16259793073650727,0.007248140219015202,-0.17054355425470144,1.0,96.77%,25.15%,24.9,
2026-09-11,CSR,Centerspace Trust,Real Estate,56.1,80.4,77.1,1.03B,2067606528.0,0.7028504351148007,10.3%,0.009130568637091177,0.6668518098968801,0.006510923563534021,0.3958817770162771,0.0,35.72%,-4.59%,63.6,金融・不動産セクター特化評価
2026-09-11,FBK,FB Financial Corp.,Financials,55.88,81.7,50.0,2.74B,2002396928.0,0.711839804768379,5.37%,0.007522687323638129,,0.23886105259349774,,,41.15%,-6.86%,68.2,金融・不動産セクター特化評価
2026-09-11,CNMD,CONMED Corporation,Health Care,55.87,77.3,73.2,1.39B,2181267712.0,0.744980981274751,9.47%,0.020232191865932222,0.12837849633817405,0.008456162761404134,-0.35159433175473853,1.0,66.22%,11.11%,40.2,
2026-09-11,EIG,"Employers Holdings, Inc.",Financials,55.55,95.7,24.5,0.89B,876718080.0,1.0715101932158122,2.06%,0.0031426409823662924,,-0.029565413831078982,,,82.62%,18.53%,30.2,金融・不動産セクター特化評価
2026-09-11,DEA,"Easterly Government Properties, Inc.",Real Estate,55.55,62.4,78.7,1.17B,2881555968.0,1.1301588732444874,10.89%,0.003847303218858088,0.6007396630159566,0.048617917507867495,0.12581407797305735,0.0,61.67%,6.35%,47.0,金融・不動産セクター特化評価
2026-09-11,DAN,Dana Incorporated,Consumer Discretionary,55.42,40.1,92.9,3.34B,4534376960.0,0.25123500428506423,18.88%,0.010886270491803279,0.06746666666666666,0.043013625434143735,1.7058823529411764,0.0,61.14%,-5.2%,64.5,
2026-09-11,GTY,Getty Realty Corp.,Real Estate,55.4,71.1,51.0,2.0B,2530749696.0,0.5364485113023306,5.43%,0.03643745559886775,0.8525935046250569,0.10117546917433425,0.10708784998565213,0.0,60.14%,0.67%,55.8,金融・不動産セクター特化評価
2026-09-11,ALGT,Allegiant Travel Company,Industrials,55.3,46.3,72.6,2.14B,3865240832.0,0.49196811210526536,9.09%,-0.01061837539355362,0.12542953810339147,-0.049765082498222854,4.372122446967581,0.0,31.81%,-28.38%,92.5,
2026-09-11,CALX,Calix,Information Technology,55.19,81.1,30.0,2.22B,2019010176.0,0.38723599381797535,2.77%,0.016895255837856938,0.03869961300386996,0.12696602776420338,2.6479305058763414,0.0,3.46%,-32.26%,93.8,
2026-09-11,HOPE,"Hope Bancorp, Inc.",Financials,54.96,84.5,71.9,1.78B,1781289600.0,1.282215352715707,8.51%,0.003323399684409776,,0.0866434447550394,,,86.43%,17.66%,31.5,金融・不動産セクター特化評価
2026-09-11,AMN,"Amn Healthcare Services, Inc.",Health Care,54.88,86.0,97.1,1.29B,1694000256.0,0.4972716590769208,34.52%,-0.045700625612731346,0.037037403279850896,-0.13313590484355228,0.42221472168312096,0.0,82.56%,105.04%,2.2,要確認: FCF異常値(>30%)
2026-09-11,CUBI,"Customers Bancorp, Inc.",Financials,54.77,96.0,83.2,2.66B,859581376.0,0.793854911239426,12.52%,0.009001011734156045,,0.11599421935597701,,,78.04%,10.06%,41.7,金融・不動産セクター特化評価
2026-09-11,AGX,"Argan, Inc.",Industrials,54.69,39.8,69.7,5.8B,4542916096.0,0.07963571884902584,8.06%,0.11613228429288391,0.1491351949913509,0.41869851128939867,0.5009749081029248,0.0,32.17%,0.19%,56.1,
2026-09-11,HAFC,Hanmi Financial Corporation,Financials,54.67,96.9,93.9,0.94B,773883648.0,0.8446614995383511,21.6%,0.009669235124094807,,0.024910376175854804,,,84.04%,20.96%,28.3,金融・不動産セクター特化評価
2026-09-11,ALHC,"Alignment Healthcare, Inc.",Health Care,54.46,76.1,62.9,2.62B,2275661568.0,0.06853732155408766,7.21%,-0.000679310856025506,0.011477899541598174,0.362787908391012,1.5852584548236721,0.0,1.73%,-37.11%,95.0,
2026-09-11,KFY,Korn/Ferry International,Industrials,54.42,44.1,56.5,4.23B,4051597568.0,0.46598227309231605,6.1%,0.06825320755682478,0.17262809577624488,0.05271696228967809,0.13854413078314579,0.0,65.27%,31.1%,20.2,
2026-09-11,AAT,American Assets Trust,Real Estate,54.42,64.0,54.5,1.67B,2839000064.0,0.6900176229384583,5.88%,0.024431104763808692,0.6363352926612319,-0.1075617903900115,0.014176519591365476,0.0,45.82%,23.5%,26.2,金融・不動産セクター特化評価
2026-09-11,ARR,Armour Residential REIT,Real Estate,54.32,0.9,50.0,2.24B,20120649728.0,1.0109610866313732,,0.015362273620494851,,0.5504304598635675,,,34.15%,-3.97%,62.9,金融・不動産セクター特化評価
2026-09-11,AORT,Artivion,Health Care,54.08,89.1,18.7,1.22B,1532491904.0,0.36656018545463226,1.07%,0.011039832910637029,0.14460834296331543,0.12127091462309642,0.2521582169204207,0.0,20.35%,-38.3%,96.0,
2026-09-11,CLSK,"CleanSpark, Inc.",Information Technology,53.94,35.1,21.3,3.51B,4871553536.0,0.6195726327566078,1.39%,0.11448060406498115,0.9959951142743053,0.6220984560764921,51.16629075251179,0.0,36.32%,46.83%,12.8,
2026-09-11,COTY,Coty,Consumer Staples,53.86,23.3,87.1,2.38B,5825405440.0,1.3175254841339326,15.26%,-0.059291792478726325,0.009678641545827163,-0.14337781435541708,-0.814030443414957,1.0,32.12%,8.0%,44.2,
2026-09-11,EZPW,"EZCORP, Inc.",Financials,53.76,72.0,12.3,2.0B,2499019520.0,0.5140104362716941,-0.55%,0.05617696515339976,0.15878770756819538,0.30669746329618136,0.24699559970911242,1.0,77.41%,33.4%,18.1,金融・不動産セクター特化評価
2026-09-11,BL,"BlackLine Systems, Inc.",Information Technology,53.69,83.5,71.6,1.65B,1858374528.0,0.20167229630009384,8.41%,0.013934490050974158,0.14978291813422384,-0.035899017882386974,-0.4292087638260945,1.0,10.47%,-26.42%,90.7,
2026-09-11,ABM,"ABM Industries, Inc.",Industrials,53.65,37.9,74.5,2.9B,4647818240.0,0.6162938008177313,9.71%,0.03081886326975994,0.048239746624132454,0.033802872165110256,0.29735547355473557,0.0,87.02%,15.4%,34.9,
2026-09-11,BLKB,Blackbaud,Information Technology,53.61,58.4,77.7,2.06B,3100004096.0,0.041201516239049565,10.37%,0.04809087950635007,0.2534357233696543,-0.042194711538461535,3.1157269371055687,0.0,44.09%,-4.67%,63.9,
2026-09-11,APLE,"Apple Hospitality REIT, Inc.",Real Estate,53.53,30.1,75.2,3.67B,5267952640.0,0.8576739775058612,9.83%,0.03577267084140968,0.31891494251571456,-0.013630400489343893,-0.06812906269007493,1.0,73.09%,32.21%,19.3,金融・不動産セクター特化評価
2026-09-11,ALG,Alamo Group,Industrials,53.33,78.6,42.9,2.06B,2119822080.0,0.5582008645037869,4.44%,0.06460846898076454,0.13079630732393224,0.10779787889088926,-0.060467616232195646,1.0,31.46%,-18.85%,82.6,
2026-09-11,AEO,American Eagle Outfitters,Consumer Discretionary,53.27,38.8,53.5,2.52B,4600593408.0,0.6726998772203622,5.72%,0.047879880688733265,0.09914937817680733,0.04670203809934021,-0.17340833707801,1.0,6.67%,-37.91%,95.3,
2026-09-11,CTS,CTS Corporation,Information Technology,53.26,88.8,42.6,1.65B,1589565824.0,0.3340157613530758,4.37%,0.08545866800294645,0.2265174998799227,-0.0014580097122259862,0.18198555991478615,0.0,65.1%,1.78%,53.0,
2026-09-11,HMN,Horace Mann Educators Corporation,Financials,53.25,74.5,79.7,1.98B,2370817280.0,0.7506442975374776,11.27%,0.010617950296726186,,0.05375557365507531,,,52.42%,15.8%,34.0,金融・不動産セクター特化評価
