Run_Date,Ticker,Company_Name,Sector,Total_Score,Score_Size,Score_FCFP,Market_Cap_Billion,Enterprise_Value,BM_Ratio,FCF_Yield_Pct,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range_Pct,Momentum_6M_Pct,Score_Momentum,Data_Quality_Flag
2026-07-24,LNN,Lindsay Corporation,Materials,64.95,93.9,40.5,1.16B,1136528640.0,0.4598108490818729,3.57%,0.0880694927429368,0.17344404229650132,0.10602552904902714,0.13362452166518496,0.0,32.9%,-3.61%,71.9,
2026-07-24,AZTA,"Azenta, Inc.",Health Care,64.59,95.4,70.9,1.26B,979620352.0,1.3689288756686577,8.03%,-0.027074911316956548,0.06657898592336747,-0.01937041278124427,-0.22301705840735792,1.0,44.34%,-21.24%,89.2,
2026-07-24,HSTM,"HealthStream, Inc.",Health Care,64.5,97.3,61.5,0.79B,718557824.0,0.4465735272023414,6.28%,0.03524772567422661,0.20954141233424542,0.018810962358496847,0.01893491124260355,0.0,72.71%,15.29%,48.8,
2026-07-24,APOG,"Apogee Enterprises, Inc.",Industrials,64.42,94.2,84.1,0.85B,1095659136.0,0.6019871199687684,12.06%,0.0482302678766333,0.10068105469153213,-0.04503139281304961,-0.13414268309854843,1.0,49.63%,9.68%,57.4,
2026-07-24,FUL,H.B. Fuller Company,Materials,64.32,33.7,68.3,3.0B,5063323136.0,0.6686400396087692,7.32%,0.029321941086374568,0.15174046209842326,0.05056753730405388,0.07459168965355548,0.0,35.09%,-7.7%,76.2,
2026-07-24,CNMD,CONMED Corporation,Health Care,63.85,79.9,79.3,1.29B,2068444416.0,0.8039287792142543,9.89%,0.020232191865932222,0.12837849633817405,0.008456162761404134,-0.35159433175473853,1.0,44.6%,4.61%,65.1,
2026-07-24,AHCO,AdaptHealth Corp.,Health Care,63.82,58.4,92.6,1.46B,3353908224.0,1.037309756482702,18.3%,-0.016400495114531722,0.14562305827344627,-0.037970138715701346,-0.24759522372659512,1.0,45.79%,4.98%,64.2,
2026-07-24,ABR,Arbor Realty Trust,Financials,63.77,4.6,50.0,1.04B,12718231552.0,2.838202100149985,,0.010265401569089493,,0.07441430686174712,,,1.68%,-33.18%,94.4,金融・不動産セクター特化評価
2026-07-24,BLKB,Blackbaud,Information Technology,63.53,71.4,88.0,1.5B,2574132736.0,0.05661061629495463,13.62%,0.04809087950635007,0.2534357233696543,-0.042194711538461535,3.1157269371055687,0.0,14.46%,-49.06%,97.5,
2026-07-24,CENTA,Central Garden & Pet Company (Class A),Consumer Staples,63.41,62.6,79.0,2.41B,3126493696.0,0.6580918531475005,9.88%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,89.02%,29.9%,29.0,
2026-07-24,HLX,"Helix Energy Solutions Group, Inc.",Energy,62.92,87.5,88.3,1.46B,1553262080.0,1.0817166018513447,14.27%,0.011784453863750351,0.16259793073650727,0.007248140219015202,-0.17054355425470144,1.0,83.75%,58.31%,11.4,
2026-07-24,CNXC,Concentrix,Industrials,62.89,20.7,100.0,1.36B,6587437568.0,2.0213811255351097,57.12%,-0.11884711264272026,-0.023554385706729783,-0.1026025402457987,-1.1744154061918073,1.0,7.48%,-45.74%,96.6,要確認: FCF異常値(>30%)
2026-07-24,CSR,Centerspace Trust,Real Estate,62.72,80.2,81.9,0.99B,2065126400.0,0.7341175410978499,10.45%,0.009130568637091177,0.6668518098968801,0.006510923563534021,0.3958817770162771,0.0,17.63%,-13.83%,83.0,金融・不動産セクター特化評価
2026-07-24,ADNT,Adient,Consumer Discretionary,62.3,51.7,94.5,1.6B,3758893312.0,1.1040032141772036,20.21%,-0.0313826222917132,0.030134158926728587,-0.04245535236873062,-0.3323170731707317,1.0,28.22%,4.51%,66.0,
2026-07-24,LCII,LCI Industries,Consumer Discretionary,61.86,54.4,51.1,2.51B,3633341184.0,0.5416047184808853,5.08%,0.05927291264101522,0.09995349364158372,0.09715832757288308,0.1979472567092141,0.0,25.25%,-14.8%,84.3,
2026-07-24,ACT,"Enact Holdings, Inc.",Financials,61.54,20.4,76.7,6.53B,6613259264.0,0.8203740711675634,9.05%,0.09780914274473827,,0.05703185340988182,,,96.1%,17.88%,43.8,金融・不動産セクター特化評価
2026-07-24,EYE,National Vision Holdings,Consumer Discretionary,61.4,76.3,69.6,1.6B,2225531136.0,0.5448461314167067,7.82%,0.014921776618987557,0.07986060796341915,-0.011999874487678126,0.7718068361947713,0.0,33.86%,-28.86%,92.9,
2026-07-24,CVSA,Covista Inc.,Consumer Discretionary,61.36,41.0,65.4,3.94B,4507293184.0,0.3636668864377735,6.97%,0.0861317883759054,0.23894894004887351,0.003988813084620107,0.3101359161385468,0.0,41.67%,10.66%,55.9,
2026-07-24,CUBI,"Customers Bancorp, Inc.",Financials,61.33,99.1,85.8,2.59B,-277108064.0,0.8173397716291827,12.89%,0.009001011734156045,,0.11599421935597701,,,73.99%,1.12%,69.1,金融・不動産セクター特化評価
2026-07-24,ENR,Energizer,Consumer Staples,60.99,38.9,90.0,1.44B,4648077312.0,0.11838036507897011,15.04%,0.0524502381109136,0.19138415687337013,0.049350589535740605,0.7124242424242424,0.0,35.83%,6.53%,61.7,
2026-07-24,COTY,Coty,Consumer Staples,60.61,24.3,91.9,2.33B,5867412992.0,1.579394303111934,17.27%,-0.030895974873401243,0.05128205128205128,-0.0144672046348024,-0.6554947560419516,1.0,24.7%,-14.52%,84.0,
2026-07-24,AMTM,Amentum,Industrials,60.43,11.2,83.5,5.51B,8970401792.0,0.817703342045512,11.9%,0.005759162303664921,0.06857500173695547,-0.04292634040420912,0.7438162544169611,0.0,15.01%,-24.15%,90.1,
2026-07-24,ADUS,Addus HomeCare Corp.,Health Care,60.2,79.3,49.2,2.14B,2081999232.0,0.5076134377867847,4.81%,0.06672891266172595,0.11069643522456468,0.01746666156980506,0.3055507192306098,0.0,72.9%,3.99%,67.0,
2026-07-24,EPC,Edgewell Personal Care,Consumer Staples,60.02,76.6,92.9,1.27B,2209710592.0,1.2198138982612596,18.47%,0.0067619732183265445,0.0834720035979312,0.006808008791444424,-0.3496846531184303,1.0,84.28%,60.36%,10.5,
2026-07-24,HRMY,"Harmony Biosciences Holdings, Inc.",Health Care,59.93,86.0,68.0,2.04B,1596248832.0,0.42558248918919594,7.32%,0.12479013172846526,0.2936808324687692,0.27264911929543634,0.0926944630096139,1.0,63.84%,-7.37%,75.9,
2026-07-24,FHB,"First Hawaiian, Inc.",Financials,59.93,83.9,75.4,3.42B,1768685056.0,0.8096802096167223,8.87%,0.011532585839631326,,0.005332592250203183,,,68.87%,10.04%,56.8,金融・不動産セクター特化評価
2026-07-24,LZ,"LegalZoom.com, Inc.",Industrials,59.92,94.5,50.0,1.23B,1042186752.0,,,,,,,,27.3%,,50.0,
2026-07-24,LKQ,LKQ Corporation,Consumer Discretionary,59.66,6.7,83.8,6.58B,11248908288.0,0.9936614728342749,12.0%,0.040100416198718375,0.10563328693868582,0.01216984286191909,-0.08152866242038216,1.0,13.99%,-13.82%,82.7,
2026-07-24,DAN,Dana Incorporated,Consumer Discretionary,59.48,46.2,93.9,2.91B,4107552256.0,0.2884568724338877,19.85%,0.010886270491803279,0.06746666666666666,0.043013625434143735,1.7058823529411764,0.0,48.49%,14.1%,51.2,
2026-07-24,GIII,"G-III Apparel Group, Ltd.",Consumer Discretionary,59.43,90.9,74.1,1.47B,1354075904.0,1.1937950227708254,8.71%,0.0257976421201002,0.04741035883520256,0.05137896791039427,-0.5565547454490819,1.0,88.31%,15.66%,47.2,
2026-07-24,CENT,Central Garden & Pet Company,Consumer Staples,59.41,56.2,73.8,2.74B,3455616000.0,0.5783687095474911,8.68%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,88.07%,33.83%,25.9,
2026-07-24,ABM,"ABM Industries, Inc.",Industrials,59.34,39.2,80.6,2.8B,4647720960.0,0.6387449792126284,10.16%,0.03081886326975994,0.048239746624132454,0.033802872165110256,0.29735547355473557,0.0,81.76%,14.17%,50.6,
2026-07-24,JJSF,J&J Snack Foods Corp.,Consumer Staples,59.33,86.9,47.9,1.43B,1560672128.0,0.6743547044343641,4.66%,0.04748096454508538,0.10185108572143203,0.0120137630841967,-0.15738815095049485,1.0,12.54%,-13.21%,81.8,
2026-07-24,BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,59.23,27.4,65.7,3.99B,5647938048.0,0.3359981090171301,7.02%,0.0496492829730952,0.13910077253019917,0.010202790989525803,0.18439238746491668,0.0,24.81%,-25.22%,91.0,
2026-07-24,CALM,"Cal-Maine Foods, Inc.",Consumer Staples,59.12,61.7,15.9,4.28B,3219014400.0,0.5984089968729981,0.21%,0.3955263194579298,0.39836246168068823,0.41187937719503415,2.8519174790873056,0.0,40.41%,11.64%,54.9,
2026-07-24,FG,"F&G Annuities & Life, Inc.",Financials,58.98,50.5,96.1,3.93B,3870962944.0,1.2229582247083033,29.4%,0.002692268617291476,,0.1589407872272786,,,56.29%,-5.84%,74.4,金融・不動産セクター特化評価
2026-07-24,ENOV,Enovis,Health Care,58.91,66.0,87.1,1.56B,2880044544.0,0.9574063551187053,13.3%,-0.3088712472328611,-0.36930556228978995,-0.1873451532038916,-0.7259223995276782,1.0,52.11%,-1.31%,71.3,
2026-07-24,EVTC,"EVERTEC, Inc.",Financials,58.82,67.8,65.0,1.83B,2736048640.0,0.33930963479142084,6.95%,0.06311694934596238,0.3699638770661224,0.20762420119174574,0.06993684145187071,1.0,49.81%,0.96%,69.4,金融・不動産セクター特化評価
2026-07-24,APAM,"Artisan Partners Asset Management, Inc.",Financials,58.78,66.3,81.6,2.79B,2868112384.0,0.15712519857388865,10.38%,0.1840623042531123,0.4237194657254021,-0.02561473131219282,0.10464812297396214,0.0,37.1%,-0.35%,70.7,金融・不動産セクター特化評価
2026-07-24,KOP,"Koppers Holdings, Inc.",Materials,58.77,81.5,87.7,0.97B,1942322048.0,0.5943122027776339,13.52%,0.029679881280474878,0.11754376629596126,-0.0017987514548725003,0.03708920187793427,0.0,92.55%,87.2%,4.9,
2026-07-24,CPB,The Campbell's Company,Consumer Staples,58.69,4.0,77.7,6.51B,13320595456.0,0.5991256340229365,9.26%,0.040413533834586464,0.15361357651419097,-0.02225139481457171,0.11150317572335922,0.0,15.61%,-18.49%,87.0,
2026-07-24,JBGS,JBG Smith,Real Estate,58.68,51.4,76.4,1.12B,3837077248.0,1.0342728977274678,8.93%,-0.031690279661938145,0.3069988247044713,-0.125952387591773,-0.009781279717429698,0.0,7.65%,-12.75%,81.5,金融・不動産セクター特化評価
2026-07-24,BKE,"The Buckle, Inc.",Consumer Discretionary,58.47,75.7,68.6,2.19B,2246389760.0,0.19408051517350822,7.41%,0.21158927002387823,0.22103117884785045,0.08553253326587623,0.08513109166770692,1.0,8.3%,-15.5%,85.5,
2026-07-24,EZPW,"EZCORP, Inc.",Financials,58.12,74.5,14.9,1.82B,2323897088.0,0.5641436597576991,0.09%,0.05617696515339976,0.15878770756819538,0.30669746329618136,0.24699559970911242,1.0,68.44%,48.89%,15.1,金融・不動産セクター特化評価
2026-07-24,ALRM,"Alarm.Com, Inc.",Financials,58.04,69.9,39.5,2.56B,2609117440.0,0.33117537303921885,3.49%,0.06204931126266094,0.2275543494922304,0.048269362106320844,0.1780969203594194,0.0,57.04%,-0.06%,70.4,金融・不動産セクター特化評価
2026-07-24,HAFC,Hanmi Financial Corporation,Financials,57.99,97.0,94.8,0.94B,747503040.0,0.8442567346835482,21.59%,0.009669235124094807,,0.024910376175854804,,,84.26%,16.43%,45.7,金融・不動産セクター特化評価
2026-07-24,HZO,"MarineMax, Inc.",Consumer Discretionary,57.96,84.2,90.9,0.8B,1752705792.0,1.1710734084427747,15.82%,-0.012803802402650865,0.036087746526202016,-0.05168003292044584,-0.5174827604175714,1.0,89.18%,48.47%,15.4,
2026-07-24,EIG,"Employers Holdings, Inc.",Financials,57.95,96.4,29.1,0.91B,863942144.0,1.0521680161426992,2.34%,0.0031426409823662924,,-0.029565413831078982,,,86.1%,17.87%,44.1,金融・不動産セクター特化評価
2026-07-24,HOPE,"Hope Bancorp, Inc.",Financials,57.85,86.3,75.1,1.72B,1577025536.0,1.3279191763312481,8.81%,0.003323399684409776,,0.0866434447550394,,,86.98%,22.27%,37.3,金融・不動産セクター特化評価
2026-07-24,CRSR,Corsair Gaming,Information Technology,57.84,93.6,56.3,1.05B,1160241664.0,0.6017887180057678,5.67%,-0.012888184886710948,0.03490098337498642,0.014528709068973135,13.913232733604179,0.0,62.3%,61.48%,10.2,
2026-07-24,HFWA,Heritage Financial Corporation,Health Care,57.8,95.1,64.7,1.24B,1018264896.0,0.7412597147314872,6.89%,0.009692637803469038,,-0.019550037305042105,,,89.02%,25.6%,33.6,
2026-07-24,HCSG,"Healthcare Services Group, Inc.",Industrials,57.39,90.0,75.7,1.56B,1388504192.0,0.3268497957237784,8.91%,0.07435791869844999,0.046932978004793235,-0.010611979491063465,0.16575631388242928,0.0,76.68%,15.84%,46.6,
2026-07-24,CARG,CarGurus,Communication Services,57.36,63.2,67.6,3.01B,3088512768.0,0.1243371326746472,7.29%,0.23553966855870323,0.30131866193300844,-0.19724911950478816,0.4067969361281555,0.0,53.57%,-13.64%,82.4,
2026-07-24,FIBK,"First Interstate BancSystem, Inc.",Financials,57.12,59.9,68.9,3.7B,3314843648.0,0.9308450975590905,7.5%,0.01133983468840792,,-0.08569055578054321,,,80.92%,8.79%,59.0,金融・不動産セクター特化評価
2026-07-24,ARR,Armour Residential REIT,Real Estate,57.07,1.2,50.0,2.02B,20163115008.0,1.1203146793350645,,0.015362273620494851,,0.5504304598635675,,,42.96%,2.16%,68.5,金融・不動産セクター特化評価
2026-07-24,DFIN,"Donnelley Financial Solutions, Inc.",Financials,57.06,90.6,80.3,1.21B,1366533760.0,0.31451929348933916,10.0%,0.04047976011994003,0.160625814863103,-0.04895437262357415,-0.41249403910348115,1.0,40.95%,3.85%,67.3,金融・不動産セクター特化評価
2026-07-24,AMN,"Amn Healthcare Services, Inc.",Health Care,57.01,88.1,99.7,1.28B,1498833792.0,0.5033467756055795,52.64%,-0.045700625612731346,0.037037403279850896,-0.13313590484355228,0.42221472168312096,0.0,84.21%,104.29%,3.1,要確認: FCF異常値(>30%)
2026-07-24,BXMT,"Blackstone Mortgage Trust, Inc.",Financials,56.86,2.1,50.0,2.82B,18139508736.0,1.2428072324077337,,0.005477643143165012,,0.010150058415949334,,,6.35%,-9.09%,77.2,金融・不動産セクター特化評価
2026-07-24,KFY,Korn/Ferry International,Industrials,56.56,57.1,60.2,3.98B,3440267776.0,0.495684423611804,6.14%,0.06825320755682478,0.17262809577624488,0.05271696228967809,0.13854413078314579,0.0,91.82%,18.56%,43.2,
2026-07-24,BBT,Beacon Financial Corp.,Financials,56.51,70.8,73.1,2.53B,2586378752.0,0.9880627988500243,8.4%,0.0038875776839406365,,0.9504188293541899,,,73.15%,14.55%,50.3,金融・不動産セクター特化評価
2026-07-24,BANR,Banner Corporation,Financials,56.44,72.9,81.2,2.39B,2450665984.0,0.8147595553145255,10.38%,0.011946690107327114,,0.009533990570515363,,,84.87%,10.55%,56.2,金融・不動産セクター特化評価
2026-07-24,LPG,Dorian LPG Ltd.,Energy,56.4,74.2,32.0,1.94B,2333027072.0,0.5874412579567134,2.6%,0.10347100848392092,0.6066832890269258,0.052304781326763534,0.5137858729380462,0.0,88.51%,94.85%,3.7,
2026-07-24,CALX,Calix,Information Technology,56.3,79.6,33.0,2.3B,2071899904.0,0.3741977676900069,2.68%,0.016895255837856938,0.03869961300386996,0.12696602776420338,2.6479305058763414,0.0,4.71%,-33.67%,95.1,
2026-07-24,CNR,"Core Natural Resources, Inc.",Energy,56.3,42.2,74.8,4.19B,4404110336.0,0.8770411182451586,8.79%,-0.024994237407082776,0.10264372024899304,1.128828428677745,-0.2583033320899083,1.0,31.33%,-5.86%,74.7,
2026-07-24,FOXF,Fox Factory,Consumer Discretionary,55.96,88.4,59.9,0.78B,1498615424.0,0.8633745732029673,6.12%,-0.3257540456133068,-0.2932637098494467,-0.25194291360075316,-4.076711878221949,1.0,30.0%,4.34%,66.4,
2026-07-24,BANF,Bancfirst Corp,Financials,55.88,99.4,59.5,3.92B,-725283392.0,0.47353454219065855,6.05%,0.01621482141558673,,0.09477270483773653,,,40.49%,7.68%,60.8,金融・不動産セクター特化評価
2026-07-24,FCPT,"Four Corners Property Trust, Inc.",Real Estate,55.52,69.6,52.8,2.86B,2610597632.0,0.5689042265841464,5.18%,0.03847125680395901,0.7652618552214652,0.10090364738227217,0.09987881630897932,1.0,80.64%,16.48%,45.4,金融・不動産セクター特化評価
2026-07-24,ARLO,Arlo Technologies,Information Technology,55.43,93.3,46.6,1.4B,1201616000.0,0.09145818065621727,4.55%,0.04806342336772415,0.018896763064971085,0.04071045576407507,1.315600151457781,0.0,20.47%,-9.11%,77.5,
2026-07-24,LMAT,LeMaitre Vascular,Health Care,55.18,80.5,30.7,2.18B,2050300544.0,0.1801564003455053,2.44%,0.0937712160340431,0.3637230470909688,0.115750330272536,0.36135436660268716,0.0,42.51%,14.64%,50.0,
2026-07-24,HAYW,"Hayward Holdings, Inc.",Industrials,55.15,49.8,20.1,3.13B,3903747840.0,0.5088220835458642,1.02%,0.04810243403330515,0.2687792684611306,0.05362091657125737,0.125170205066795,0.0,31.25%,-9.47%,77.8,
2026-07-24,DCOM,"Dime Community Bancshares, Inc.",Financials,55.01,97.9,82.2,1.75B,559300992.0,0.8456499640563138,10.45%,0.00721448716893269,,0.06886053326708125,,,87.12%,29.46%,29.3,金融・不動産セクター特化評価
2026-07-24,CWK,Cushman & Wakefield plc,Real Estate,55.0,29.8,87.4,2.98B,5441527296.0,0.6560743211942957,13.33%,0.01148946148034286,0.05065025952061585,0.016875960366661367,-0.15185546875,1.0,19.73%,-23.05%,89.8,金融・不動産セクター特化評価
2026-07-24,HTH,Hilltop Holdings Inc.,Financials,54.9,62.0,8.4,2.29B,3197125632.0,0.9479927765257106,-2.43%,0.010450682404802425,,-0.026010059300611645,,,88.14%,14.1%,50.9,金融・不動産セクター特化評価
2026-07-24,LZB,"La-Z-Boy, Inc.",Consumer Discretionary,54.73,82.7,50.0,1.59B,1817815168.0,,,,,,,,67.11%,,50.0,
2026-07-24,FRPT,Freshpet,Consumer Staples,54.72,65.3,17.8,2.83B,2897087488.0,0.42743893649251274,0.5%,0.07826468478856999,0.15844974886911703,0.12883347154509747,0.3089505247376312,0.0,28.04%,-10.33%,79.0,
2026-07-24,EGBN,Eagle Bancorp Inc,Financials,54.64,98.8,30.4,0.87B,427466304.0,1.3043803209093612,2.39%,-0.013151312783033728,,-0.05681338294558933,,,94.04%,34.38%,25.0,金融・不動産セクター特化評価
2026-07-24,LQDT,"Liquidity Services, Inc.",Industrials,54.53,95.7,50.0,1.17B,979163712.0,,,,,,,,81.03%,20.58%,40.1,
2026-07-24,ABG,Asbury Automotive Group,Consumer Discretionary,54.52,9.1,83.2,4.19B,9523680256.0,0.9280590734685519,11.78%,0.04234735156908988,0.05685315850880605,0.12394311695849859,0.1131295550962689,1.0,58.26%,-6.72%,75.6,
2026-07-24,DCH,Dauch Corporation,Consumer Discretionary,54.47,26.1,97.4,1.3B,5664779776.0,0.4920163943798739,36.02%,-0.0029534346796198014,0.11343738756489112,0.31824739619360065,-0.07849686847599165,1.0,24.45%,-15.17%,84.6,要確認: FCF異常値(>30%)
2026-07-24,LKFN,Lakeland Financial,Financials,54.36,89.1,64.1,1.52B,1446575360.0,0.5007674217403963,6.82%,0.01478693486229371,,0.04666525115245118,,,44.88%,5.83%,63.3,金融・不動産セクター特化評価
2026-07-24,AMR,"Alpha Metallurgical Resources, Inc.",Materials,54.31,88.8,38.5,1.82B,1466192256.0,0.8503746506976468,3.32%,-0.02704827534194559,0.04485177374205264,-0.06482202871356472,-0.7542126446246964,1.0,21.26%,-30.32%,93.8,
