Run_Date,Ticker,Company_Name,Sector,Total_Score,Score_Size,Score_FCFP,Market_Cap_Billion,Enterprise_Value,BM_Ratio,FCF_Yield_Pct,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range_Pct,Momentum_6M_Pct,Score_Momentum,Data_Quality_Flag
2026-08-14,HE,"Hawaiian Electric Industries, Inc.",Utilities,70.48,41.4,90.6,2.03B,4605295104.0,0.7926161258763321,16.02%,0.014152494951461293,0.18701277918012138,-0.0009558394771892833,1.4194423555482898,0.0,14.26%,-17.86%,86.6,
2026-08-14,LCII,LCI Industries,Consumer Discretionary,70.32,56.6,79.5,2.58B,3534403840.0,0.5275669370373899,10.26%,0.05927291264101522,0.09995349364158372,0.09715832757288308,0.1979472567092141,0.0,28.9%,-20.89%,87.7,
2026-08-14,PCRX,"Pacira BioSciences, Inc.",Health Care,70.13,95.2,79.7,0.91B,1085084544.0,0.7658666126616438,10.26%,0.0055608391696846515,0.16864144403099623,-0.18577150154874492,3.2071227419465624,0.0,47.4%,11.38%,52.2,
2026-08-14,HCI,"HCI Group, Inc.",Financials,70.09,87.8,94.1,2.29B,1612139520.0,0.4540031664452865,18.46%,0.1182338919890167,,0.133940121414412,,,60.23%,5.92%,61.5,金融・不動産セクター特化評価
2026-08-14,RDN,"Radian Group, Inc.",Financials,69.43,30.7,61.4,4.98B,5510679552.0,0.9608579492730414,6.2%,0.0717325193535849,,-0.06526678355055823,,,60.31%,14.82%,45.5,金融・不動産セクター特化評価
2026-08-14,QDEL,QuidelOrtho,Health Care,69.0,49.8,89.3,0.98B,3986903296.0,1.958437663690921,14.97%,-0.19617631255091605,-0.17676360706175373,-0.10185877078273865,0.6760639011947912,0.0,17.07%,-59.58%,99.8,
2026-08-14,LRN,"Stride, Inc.",Consumer Discretionary,68.8,64.1,62.9,3.46B,3031724032.0,0.47116832668608793,6.49%,0.1388564070896454,0.2301363617770834,0.06172429411336471,0.13987238194149396,0.0,20.58%,19.44%,39.1,
2026-08-14,DXC,DXC Technology,Information Technology,68.73,46.6,99.4,1.72B,4277521408.0,1.7059045676080293,50.87%,0.0013964313421256788,0.13571654539702627,-0.023854600530102233,-0.22282608695652173,1.0,37.15%,-27.29%,91.7,要確認: FCF異常値(>30%)
2026-08-14,CENTA,Central Garden & Pet Company (Class A),Consumer Staples,68.68,68.1,88.9,2.37B,2827310592.0,0.6682909683196546,14.45%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,80.11%,25.58%,31.2,
2026-08-14,SBH,"Sally Beauty Holdings, Inc.",Consumer Discretionary,68.21,66.9,83.9,1.54B,2890820608.0,0.5166320111250773,11.51%,0.06822412068422651,0.11555849856703798,0.027998506211646037,0.089841032840643,0.0,76.49%,3.34%,66.0,
2026-08-14,FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,68.2,34.7,99.2,0.67B,5144517120.0,2.1509706386128915,43.51%,0.013582236163275413,0.18885267236062347,0.009140365181446179,-0.18721920126450703,1.0,16.13%,-17.35%,86.2,金融・不動産セクター特化評価
2026-08-14,FLO,Flowers Foods,Consumer Staples,68.12,68.7,89.9,1.59B,2806433536.0,0.8176489451449351,15.05%,0.020035321441128184,0.06832710641476927,0.23038559342345286,-0.3162516824328312,1.0,7.67%,-29.25%,92.3,
2026-08-14,CRC,California Resources Corporation,Energy,67.73,25.9,66.2,4.73B,5976249344.0,0.775925805780153,7.08%,0.04903417533432392,0.3288275051425213,0.037561317449194116,0.12916246215943492,0.0,35.03%,14.42%,47.0,
2026-08-14,CERT,"Certara, Inc.",Health Care,67.4,91.0,52.4,1.22B,1360269056.0,0.8709219486107874,5.13%,-0.0010246809997802879,0.24476289161919407,-0.011759223517939133,0.4165733946855698,0.0,37.65%,-15.97%,85.0,
2026-08-14,CRGY,Crescent Energy Company,Energy,67.18,11.4,89.1,4.03B,8846240768.0,1.2795838674174869,14.92%,0.010681008521356271,0.4656719319779808,0.3583324718587078,0.6720401850373324,0.0,68.38%,48.27%,15.0,
2026-08-14,OMCL,Omnicell,Health Care,67.13,87.6,73.4,1.7B,1624775296.0,0.723985283915049,8.4%,0.0010391346621293146,0.0774734247939604,-0.06894990947495473,0.018891799493850732,0.0,31.77%,-26.83%,91.5,
2026-08-14,LNN,Lindsay Corporation,Materials,66.9,94.0,40.7,1.17B,1148324480.0,0.45537533955779846,3.53%,0.0880694927429368,0.17344404229650132,0.10602552904902714,0.13362452166518496,0.0,35.09%,-8.39%,79.1,
2026-08-14,SCHL,Scholastic Corporation,Consumer Discretionary,66.84,95.6,67.9,0.78B,1069094464.0,0.9607454065825423,7.26%,0.03281060123835426,0.115683671534231,-0.11384031588123686,0.7378917378917379,0.0,73.84%,21.09%,37.0,
2026-08-14,MRP,"Millrose Properties, Inc.",Real Estate,66.69,15.5,1.3,5.04B,7478850560.0,1.1628258162062048,-27.4%,0.041030417989336265,0.819645239241183,0.6939827529737672,2.998874994415586,0.0,41.55%,4.74%,64.2,金融・不動産セクター特化評価
2026-08-14,KSS,Kohl's Corp.,Consumer Discretionary,66.43,12.5,99.0,2.18B,8328907776.0,1.858232790942847,37.05%,0.020356234096692113,0.08527081857409674,-0.014529095066007818,0.12585034013605442,0.0,56.58%,1.52%,68.4,要確認: FCF異常値(>30%)
2026-08-14,GPOR,Gulfport Energy Corporation,Energy,66.12,51.2,38.2,3.06B,3928320512.0,0.6004880731742671,3.34%,0.14121285739749267,0.6773462120530975,0.05717387427910208,13.000156167036263,0.0,27.22%,-4.42%,75.5,
2026-08-14,CXM,"Sprinklr, Inc.",Information Technology,65.87,93.0,72.3,1.61B,1247646208.0,0.3672262492866686,8.07%,0.019007336558066357,0.08876341577228185,0.01761697147185566,0.6733670552012316,0.0,52.66%,-1.01%,71.1,
2026-08-14,NMIH,"NMI Holdings, Inc.",Financials,65.76,54.2,76.5,3.44B,3682782208.0,0.7538770757884722,9.59%,0.1012538602243421,,0.14660565920979066,,,91.34%,21.5%,36.4,金融・不動産セクター特化評価
2026-08-14,ADT,ADT Inc.,Consumer Discretionary,65.54,3.6,95.8,5.47B,13146351616.0,0.6905495388116455,21.88%,0.03767427920364944,0.518720190492272,-0.014481753330969611,0.022844041882473624,0.0,46.38%,-8.02%,78.5,
2026-08-14,INVX,"Innovex International, Inc.",Energy,65.52,81.3,72.1,2.18B,1997318784.0,0.4849185200410316,7.98%,0.06567652784381069,0.20889424084411873,0.0591440546546381,0.10599893919877033,0.0,86.19%,28.51%,28.3,
2026-08-14,NTCT,"NETSCOUT Systems, Inc.",Information Technology,65.28,75.5,71.3,2.88B,2298503424.0,0.5718061807827658,7.85%,0.040573501911432365,0.2056424683704836,0.07680448627947414,1.599447851096158,0.0,75.65%,41.93%,18.4,
2026-08-14,PGNY,"Progyny, Inc.",Health Care,65.25,85.5,78.4,2.02B,1772026752.0,0.2559259135355538,9.97%,0.07882171503229239,0.07001453446639574,0.22291641272800947,0.27743168625230075,0.0,60.01%,8.1%,56.5,
2026-08-14,EPAC,Enerpac Tool Group,Industrials,65.19,82.3,54.3,1.9B,1956603520.0,0.22777991091920718,5.41%,0.11203369623381533,0.23717658806384836,0.06501631229030731,0.10577548028235009,0.0,36.28%,-10.77%,80.8,
2026-08-14,KOP,"Koppers Holdings, Inc.",Materials,65.17,84.5,93.7,0.89B,1836192640.0,0.6438649283193028,18.27%,0.029679881280474878,0.11754376629596126,-0.0017987514548725003,0.03708920187793427,0.0,79.07%,61.95%,9.3,
2026-08-14,EPAM,EPAM Systems,Information Technology,65.06,41.6,85.3,5.18B,4602085888.0,0.7092741854846355,12.54%,0.07704355815505731,0.12572420000820955,0.031925873486703324,0.02143256988363645,1.0,18.36%,-53.31%,99.0,
2026-08-14,MBGL,"Mobility Global, Inc.",Industrials,64.98,14.7,70.4,6.0B,7668306944.0,1.9135704899533807,7.68%,0.010773374374759523,0.364,-0.01961523953225198,0.047697368421052634,0.0,32.05%,-3.14%,73.7,
2026-08-14,ADNT,Adient,Consumer Discretionary,64.64,55.6,96.0,1.57B,3625251584.0,1.1239563982105167,22.56%,-0.0313826222917132,0.030134158926728587,-0.04245535236873062,-0.3323170731707317,1.0,28.01%,-12.94%,82.2,
2026-08-14,CENT,Central Garden & Pet Company,Consumer Staples,64.59,61.2,85.1,2.74B,3194728960.0,0.5784315657925342,12.51%,0.044914240039628836,0.11483977317178555,0.02031947079997715,0.23587232037529363,0.0,82.2%,31.56%,26.1,
2026-08-14,ROCK,"Gibraltar Industries, Inc.",Industrials,64.2,68.5,95.6,1.42B,2806563584.0,0.6686988286713444,21.64%,-0.03185125175534209,0.13439001815057847,-0.018181497946329814,-0.07399541245433693,1.0,34.49%,-17.82%,86.4,
2026-08-14,CSR,Centerspace Trust,Real Estate,63.89,80.5,82.0,0.99B,2038048896.0,0.733830579920228,10.75%,0.009130568637091177,0.6668518098968801,0.006510923563534021,0.3958817770162771,0.0,12.85%,-11.23%,81.6,金融・不動産セクター特化評価
2026-08-14,ABR,Arbor Realty Trust,Financials,63.8,3.8,50.0,1.03B,12571035648.0,2.862089972097406,,0.010265401569089493,,0.07441430686174712,,,4.59%,-33.83%,94.3,金融・不動産セクター特化評価
2026-08-14,HAYW,"Hayward Holdings, Inc.",Industrials,63.77,53.0,51.8,3.22B,3769401344.0,0.49537947671034316,5.1%,0.04810243403330515,0.2687792684611306,0.05362091657125737,0.125170205066795,0.0,46.46%,-9.44%,79.8,
2026-08-14,HLX,"Helix Energy Solutions Group, Inc.",Energy,63.58,89.6,94.5,1.54B,1449674368.0,1.0277862688349853,19.27%,0.011784453863750351,0.16259793073650727,0.007248140219015202,-0.17054355425470144,1.0,93.77%,44.86%,16.6,
2026-08-14,SAFE,"Safehold, Inc.",Real Estate,63.3,26.3,1.0,1.08B,5932758016.0,2.230024369463142,-29.37%,0.015790406626869584,0.8691564302610283,0.05071412948904532,0.04602961053068589,1.0,53.09%,3.72%,65.6,金融・不動産セクター特化評価
2026-08-14,JBGS,JBG Smith,Real Estate,63.14,54.0,97.1,0.89B,3698516736.0,1.305643637885569,28.14%,-0.031690279661938145,0.3069988247044713,-0.125952387591773,-0.009781279717429698,0.0,5.25%,-31.74%,92.9,金融・不動産セクター特化評価
2026-08-14,CLSK,"CleanSpark, Inc.",Information Technology,63.12,42.4,24.1,3.1B,4542827520.0,0.700542375068722,1.57%,0.11448060406498115,0.9959951142743053,0.6220984560764921,51.16629075251179,0.0,26.2%,-5.03%,76.1,
2026-08-14,LGIH,LGI Homes,Consumer Discretionary,62.87,66.7,89.5,1.39B,2892590848.0,1.50889191221975,14.99%,0.0184740334310949,0.04930976415182843,0.04488664995447693,-0.6093080732529942,1.0,73.02%,10.19%,53.6,
2026-08-14,APOG,"Apogee Enterprises, Inc.",Industrials,62.83,94.2,84.1,0.89B,1143656320.0,0.5759736053253482,11.54%,0.0482302678766333,0.10068105469153213,-0.04503139281304961,-0.13414268309854843,1.0,58.77%,18.57%,40.9,
2026-08-14,GIII,"G-III Apparel Group, Ltd.",Consumer Discretionary,62.76,91.4,74.8,1.43B,1325386368.0,1.2307709152391597,8.98%,0.0257976421201002,0.04741035883520256,0.05137896791039427,-0.5565547454490819,1.0,71.85%,11.23%,52.4,
2026-08-14,FG,"F&G Annuities & Life, Inc.",Financials,62.62,60.2,99.8,3.59B,3299171584.0,1.3380708662652516,63.33%,0.002692268617291476,,0.1589407872272786,,,45.5%,0.85%,69.0,金融・不動産セクター特化評価
2026-08-14,PRGO,Perrigo,Health Care,62.37,38.6,96.4,1.81B,4857109504.0,1.6222256454410047,24.16%,-0.16700253069641016,-0.18760433566104723,-0.11531245789151819,-2.8427251732101615,1.0,24.77%,-9.83%,80.0,
2026-08-14,FCPT,"Four Corners Property Trust, Inc.",Real Estate,62.3,71.7,65.2,2.77B,2560386816.0,0.5883115255117544,6.86%,0.03847125680395901,0.7652618552214652,0.10090364738227217,0.09987881630897932,1.0,59.56%,4.79%,64.0,金融・不動産セクター特化評価
2026-08-14,CRI,"Carter's, Inc.",Consumer Discretionary,62.29,81.5,92.9,1.42B,1968431872.0,0.6507744526090365,17.36%,0.03578135780188425,0.07014979854583142,0.05437481274404922,-0.36474352164866,1.0,71.01%,6.87%,59.7,
2026-08-14,CNXC,Concentrix,Industrials,62.29,20.5,99.6,1.49B,6766221312.0,1.836493702271621,51.9%,-0.11884711264272026,-0.023554385706729783,-0.1026025402457987,-1.1744154061918073,1.0,13.86%,-39.6%,96.4,要確認: FCF異常値(>30%)
2026-08-14,HSTM,"HealthStream, Inc.",Health Care,62.21,98.0,58.1,0.85B,795241472.0,0.4183658464569088,5.95%,0.03524772567422661,0.20954141233424542,0.018810962358496847,0.01893491124260355,0.0,81.31%,31.72%,25.9,
2026-08-14,LMAT,LeMaitre Vascular,Health Care,62.1,87.1,32.9,1.88B,1687692288.0,0.20887601734142927,2.61%,0.0937712160340431,0.3637230470909688,0.115750330272536,0.36135436660268716,0.0,9.48%,-4.31%,75.3,
2026-08-14,EIG,"Employers Holdings, Inc.",Financials,62.06,97.4,27.0,0.88B,864684544.0,1.0919597321904602,2.1%,0.0031426409823662924,,-0.029565413831078982,,,77.11%,8.89%,54.9,金融・不動産セクター特化評価
2026-08-14,ADUS,Addus HomeCare Corp.,Health Care,62.02,78.1,54.9,2.17B,2160363264.0,0.5010091578958316,5.53%,0.06672891266172595,0.11069643522456468,0.01746666156980506,0.3055507192306098,0.0,77.03%,5.7%,62.1,
2026-08-14,LTC,"LTC Properties, Inc.",Real Estate,61.7,77.7,84.5,2.17B,2179206400.0,0.4958225932717524,11.81%,0.05721075041463391,0.7503747327413698,0.15447707964988225,0.14953200219137205,1.0,70.3%,14.52%,46.6,金融・不動産セクター特化評価
2026-08-14,GT,Goodyear Tire and Rubber Company,Consumer Discretionary,61.62,9.4,97.5,1.76B,9293213696.0,1.8379119933561658,29.9%,-0.0945188927943761,0.07423413566739606,-0.129678313656135,-0.2022339800117578,1.0,13.1%,-34.44%,94.9,
2026-08-14,LNC,Lincoln Financial,Financials,61.6,99.8,96.2,8.7B,-28653264896.0,1.2531030075251663,23.78%,0.0028211618297044132,,0.06747929411945316,,,85.73%,12.2%,51.2,金融・不動産セクター特化評価
2026-08-14,SCSC,"ScanSource, Inc.",Information Technology,61.46,96.2,78.2,1.08B,1055940608.0,0.8384434089323041,9.91%,0.04006930980294645,0.043608117573935894,0.0036952679884341595,-0.05875171243815703,1.0,75.19%,26.52%,30.0,
2026-08-14,ITRI,"Itron, Inc.",Information Technology,61.32,32.9,64.2,4.45B,5375808512.0,0.3860136485317563,6.64%,0.08091338554742418,0.17498988253603212,0.0918775345746874,0.1629705744454458,0.0,37.04%,0.64%,69.4,
2026-08-14,LZ,"LegalZoom.com, Inc.",Industrials,61.11,97.6,86.4,0.96B,841244928.0,0.17857717546110027,12.96%,0.030159015643510933,0.10732458339009818,0.3681338814548936,0.0068744726261974485,1.0,5.57%,-39.05%,96.2,
2026-08-14,MD,Pediatrix Medical Group,Health Care,61.09,75.1,68.6,2.16B,2307407872.0,0.4004597957446083,7.44%,0.07361387566453138,0.14328403128982484,0.04366423561109305,10.665303820668264,0.0,89.23%,17.38%,42.9,
2026-08-14,FHB,"First Hawaiian, Inc.",Financials,61.09,74.1,75.1,3.37B,2371014400.0,0.8228232747178641,9.01%,0.011532585839631326,,0.005332592250203183,,,63.2%,4.93%,63.2,金融・不動産セクター特化評価
2026-08-14,SMPL,Simply Good Foods Company,Consumer Staples,61.06,91.8,50.0,1.0B,1313568896.0,,,,,,,,7.01%,,50.0,
2026-08-14,PBH,Prestige Consumer Healthcare,Health Care,61.05,44.6,59.3,2.43B,4409571328.0,0.7754847970212065,6.08%,0.054460204337733915,0.30413013626280766,0.02706910609490632,-0.08532185616336183,1.0,30.79%,-21.69%,88.1,
2026-08-14,FMC,FMC Corporation,Materials,61.05,34.5,86.6,1.27B,5222704640.0,1.6297518292117388,13.03%,-0.23111941531092575,-0.42492934186998904,-0.1687161576549132,-3.216972615106831,1.0,0.65%,-33.66%,94.1,
2026-08-14,PMT,PennyMac Mortgage Investment Trust,Real Estate,60.79,1.0,50.0,0.82B,24059187200.0,2.29027716002511,,0.005990195664172407,,0.4815266547877374,,,8.4%,-24.54%,90.3,金融・不動産セクター特化評価
2026-08-14,EZPW,"EZCORP, Inc.",Financials,60.75,76.5,13.8,1.81B,2264305664.0,0.5659518234981716,-0.61%,0.05617696515339976,0.15878770756819538,0.30669746329618136,0.24699559970911242,1.0,64.81%,36.91%,21.5,金融・不動産セクター特化評価
2026-08-14,BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,60.48,31.1,62.3,3.75B,5452547072.0,0.35701269406522634,6.4%,0.0496492829730952,0.13910077253019917,0.010202790989525803,0.18439238746491668,0.0,20.53%,-26.49%,91.3,
2026-08-14,ASTE,"Astec Industries, Inc.",Industrials,60.42,92.4,14.7,1.0B,1289694080.0,0.6840682991772155,-0.11%,0.028379169104739616,0.07650311968235961,0.3100804906094289,1.0992217898832686,0.0,11.14%,-11.04%,81.2,
2026-08-14,LZB,"La-Z-Boy, Inc.",Consumer Discretionary,60.39,82.5,81.3,1.67B,1932719616.0,0.6270626718180518,10.61%,0.049935490504740894,0.12752776099330632,0.06251970437455323,-0.0003870111680365633,1.0,80.78%,7.94%,57.3,
2026-08-14,ENR,Energizer,Consumer Staples,60.37,39.4,89.7,1.56B,4810124288.0,0.10901811613902805,15.05%,0.0524502381109136,0.19138415687337013,0.049350589535740605,0.7124242424242424,0.0,48.21%,10.62%,53.0,
2026-08-14,MCRI,"Monarch Casino & Resort, Inc.",Consumer Discretionary,60.34,79.9,57.7,2.22B,2075236352.0,0.24177696256467554,5.93%,0.14223489126028094,0.3329823434991974,0.0307497437039372,0.26174389345344845,0.0,75.21%,35.38%,22.5,
2026-08-14,RAMP,"LiveRamp Holdings, Inc.",Information Technology,60.3,81.7,68.1,2.3B,1967440768.0,0.42239937582833786,7.36%,0.11277591859536988,0.13715034319876004,0.027637606392397474,1.7725419008305565,0.0,97.7%,47.74%,15.2,
2026-08-14,AMTM,Amentum,Industrials,60.11,11.8,75.5,5.25B,8758454272.0,0.8581684056969685,9.22%,0.005759162303664921,0.06857500173695547,-0.04292634040420912,0.7438162544169611,0.0,9.11%,-37.91%,95.7,
2026-08-14,EPC,Edgewell Personal Care,Consumer Staples,60.06,77.5,94.3,1.31B,2194251520.0,1.1857109666789796,18.46%,0.0067619732183265445,0.0834720035979312,0.006808008791444424,-0.3496846531184303,1.0,89.24%,51.83%,12.8,
2026-08-14,SBSI,"Southside Bancshares, Inc.",Financials,59.95,76.9,69.0,0.98B,2238297600.0,0.8612339613355957,7.47%,0.008129575234979019,,-0.0003355465158108391,,,68.42%,4.5%,64.8,金融・不動産セクター特化評価
2026-08-14,COTY,Coty,Consumer Staples,59.84,25.1,90.8,2.51B,5999482880.0,1.468559832839339,16.06%,-0.030895974873401243,0.05128205128205128,-0.0144672046348024,-0.6554947560419516,1.0,31.6%,-10.09%,80.2,
2026-08-14,NHI,"National Health Investors, Inc.",Real Estate,59.77,37.3,50.3,3.58B,4921980416.0,0.42470287682980107,4.8%,0.05083401653338158,0.7338963016601532,0.06981258589542189,0.04341375159915519,1.0,21.37%,-7.18%,77.7,金融・不動産セクター特化評価
2026-08-14,MATW,Matthews International Corporation,Consumer Discretionary,59.74,92.0,42.1,0.73B,1312827008.0,0.662950659009969,3.65%,-0.014441922473593077,0.10072184545656675,-0.07654300802772918,0.994130633072032,0.0,14.48%,-16.55%,85.8,
2026-08-14,GVA,"Granite Construction, Inc.",Industrials,59.73,24.3,92.5,5.56B,6144972800.0,0.2119648523526541,17.24%,0.04788689341213127,0.11266733704323251,0.3320728900023301,0.41730852887740216,0.0,46.04%,5.26%,62.6,
2026-08-14,LKQ,LKQ Corporation,Consumer Discretionary,59.69,6.4,83.2,6.43B,11411652608.0,1.016433208228095,11.26%,0.040100416198718375,0.10563328693868582,0.01216984286191909,-0.08152866242038216,1.0,26.63%,-23.46%,89.7,
2026-08-14,PRG,"PROG Holdings, Inc.",Financials,59.54,72.3,100.0,1.7B,2505860352.0,0.4396833290883417,90.47%,0.09114957203391935,0.7589729136738276,0.06384139699174311,-0.011778979965735842,1.0,76.7%,33.91%,24.5,金融・不動産セクター特化評価
2026-08-14,PRGS,Progress Software Corporation,Information Technology,59.47,63.7,92.2,1.79B,3058288896.0,0.26671315850738325,17.16%,0.02975719160273724,0.31109874814768607,-0.027427357550517104,0.32653933368219085,0.0,84.54%,6.87%,59.9,
2026-08-14,PIPR,Piper Sandler Companies,Financials,59.44,35.9,79.2,5.41B,5050958336.0,0.25359539838017037,10.21%,0.10851115038458779,,0.14925512071264432,,,29.59%,-16.52%,85.6,金融・不動産セクター特化評価
2026-08-14,IVT,InvenTrust Properties,Real Estate,59.42,55.4,46.8,2.62B,3629441024.0,0.6842021968295384,4.47%,0.03995521842671374,0.9173310068890828,0.05792864052808285,0.6662234526975338,0.0,65.51%,19.08%,39.7,金融・不動産セクター特化評価
2026-08-14,ENOV,Enovis,Health Care,59.37,67.9,84.9,1.5B,2838382336.0,0.9912021014723517,12.35%,-0.3088712472328611,-0.36930556228978995,-0.1873451532038916,-0.7259223995276782,1.0,45.71%,7.42%,58.9,
2026-08-14,MTX,Minerals Technologies,Materials,59.37,66.5,92.7,2.27B,2915528704.0,0.754211257892323,17.29%,-0.005304122225425195,0.06354337547042362,0.02212793541353605,-0.6487063216857829,1.0,62.63%,8.24%,56.1,
2026-08-14,BANF,Bancfirst Corp,Financials,59.35,99.4,59.5,3.89B,-427179168.0,0.4770537153892509,6.1%,0.01621482141558673,,0.09477270483773653,,,38.19%,2.15%,68.0,金融・不動産セクター特化評価
2026-08-14,ABM,"ABM Industries, Inc.",Industrials,59.25,40.4,78.6,2.82B,4693413888.0,0.6333037700777724,10.07%,0.03081886326975994,0.048239746624132454,0.033802872165110256,0.29735547355473557,0.0,84.88%,8.37%,55.7,
2026-08-14,ACT,"Enact Holdings, Inc.",Financials,59.23,17.5,69.8,6.87B,7091600384.0,0.7799639695449532,7.6%,0.09780914274473827,,0.05703185340988182,,,97.95%,30.56%,26.7,金融・不動産セクター特化評価
2026-08-14,BANC,"Banc Of California, Inc.",Financials,59.15,50.6,69.2,3.13B,3959474688.0,1.1323180792586696,7.51%,0.006580167588180763,,0.037402232558317025,,,66.82%,-4.16%,74.9,金融・不動産セクター特化評価
2026-08-14,SNEX,StoneX Group Inc.,Financials,59.11,99.6,50.0,8.09B,-6953314304.0,,,,,,,,52.66%,,50.0,金融・不動産セクター特化評価
2026-08-14,DAN,Dana Incorporated,Consumer Discretionary,59.1,43.2,94.8,3.26B,4497800704.0,0.25727787657248236,19.33%,0.010886270491803279,0.06746666666666666,0.043013625434143735,1.7058823529411764,0.0,57.79%,10.77%,52.8,
2026-08-14,BXMT,"Blackstone Mortgage Trust, Inc.",Financials,58.96,2.0,50.0,2.44B,17818531840.0,1.4336792722541725,,0.005477643143165012,,0.010150058415949334,,,10.81%,-21.78%,88.3,金融・不動産セクター特化評価
2026-08-14,FUL,H.B. Fuller Company,Materials,58.9,33.3,63.1,3.38B,5333873664.0,0.5935179256731097,6.5%,0.029321941086374568,0.15174046209842326,0.05056753730405388,0.07459168965355548,0.0,70.48%,0.03%,70.2,
2026-08-14,GBX,"The Greenbrier Companies, Inc.",Industrials,58.77,62.0,3.1,1.41B,3170825472.0,1.0900496495316467,-11.71%,0.04680548548364904,0.149743842972656,0.0249383006228699,0.12003693444136658,0.0,34.4%,-5.72%,76.9,
