Run_Date,Ticker,Company_Name,Sector,Total_Score,Score_Size,Score_FCFP,Market_Cap_Billion,Enterprise_Value,BM_Ratio,FCF_Yield_Pct,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range_Pct,Momentum_6M_Pct,Score_Momentum,Data_Quality_Flag
2026-06-12,GSHD,"Goosehead Insurance, Inc.",Financials,56.22,91.0,46.6,1.31B,1140615552.0,-0.07268943556172262,4.33%,0.06708463496471133,,0.04328145393093979,,,4.38%,-47.19%,95.9,金融・不動産セクター特化評価
2026-06-12,EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,56.2,7.6,47.8,6.58B,9198981120.0,0.6382534304383782,4.51%,0.03686611570440606,0.9195340856243285,0.1835487788431923,0.2743134693595344,0.0,24.22%,1.33%,70.2,金融・不動産セクター特化評価
2026-06-12,FIBK,"First Interstate BancSystem, Inc.",Financials,56.09,55.9,69.7,3.55B,3165243648.0,0.9705638410641281,7.82%,0.01133983468840792,,-0.08569055578054321,,,79.93%,15.53%,51.0,金融・不動産セクター特化評価
2026-06-12,FRPT,Freshpet,Consumer Staples,56.04,63.5,19.5,2.57B,2678893568.0,0.47098500819802797,0.55%,0.07826468478856999,0.15844974886911703,0.12883347154509747,0.3089505247376312,0.0,14.59%,-6.1%,74.8,
2026-06-12,HTH,Hilltop Holdings Inc.,Financials,56.03,55.0,8.9,2.22B,3193613824.0,0.9780243037754716,-2.5%,0.010450682404802425,,-0.026010059300611645,,,77.98%,13.52%,53.6,金融・不動産セクター特化評価
2026-06-12,FHB,"First Hawaiian, Inc.",Financials,55.96,81.0,75.9,3.42B,1707860608.0,0.8087110122426155,8.86%,0.011532585839631326,,0.005332592250203183,,,94.26%,17.14%,48.6,金融・不動産セクター特化評価
2026-06-12,AORT,Artivion,Health Care,55.88,90.5,13.5,1.0B,1202386048.0,0.44823509820099877,-0.73%,0.011039832910637029,0.14460834296331543,0.12127091462309642,0.2521582169204207,0.0,4.95%,-56.75%,98.6,
2026-06-12,EZPW,"EZCORP, Inc.",Financials,55.74,69.0,17.0,1.89B,2360203264.0,0.5419448468946578,0.09%,0.05617696515339976,0.15878770756819538,0.30669746329618136,0.24699559970911242,1.0,73.72%,70.83%,10.6,金融・不動産セクター特化評価
2026-06-12,ARLO,Arlo Technologies,Information Technology,55.56,89.6,48.8,1.38B,1221165824.0,0.09260950089548863,4.61%,0.04806342336772415,0.018896763064971085,0.04071045576407507,1.315600151457781,0.0,18.67%,-18.42%,86.3,
2026-06-12,UCB,"United Community Banks, Inc.",Financials,55.52,48.1,74.6,4.1B,3648221184.0,0.8865859370297449,8.69%,0.01171660984923018,,0.010183743600077604,,,73.79%,15.58%,50.7,金融・不動産セクター特化評価
2026-06-12,BBT,Beacon Financial Corp.,Financials,55.5,64.9,72.9,2.52B,2595621632.0,0.9893758126001592,8.41%,0.0038875776839406365,,0.9504188293541899,,,72.75%,18.77%,45.9,金融・不動産セクター特化評価
2026-06-12,ICUI,ICU Medical,Health Care,55.46,35.1,81.8,3.57B,4621527552.0,0.5948117356924407,10.84%,0.00018071807289357286,0.13375255796943614,-0.03649512801232941,0.14765363923381314,0.0,67.29%,2.67%,68.3,
2026-06-12,VITL,"Vital Farms, Inc.",Consumer Staples,55.2,97.9,3.0,0.47B,474136992.0,0.745248013854425,-11.43%,0.12777548589075796,0.14043168423214877,0.44361760154954194,0.30632892786712557,1.0,6.75%,-66.17%,99.0,
2026-06-12,DAN,Dana Incorporated,Consumer Discretionary,54.94,38.4,92.4,3.26B,4375976960.0,0.25774961277661984,17.74%,0.010886270491803279,0.06746666666666666,0.043013625434143735,1.7058823529411764,0.0,61.03%,39.4%,24.0,
2026-06-12,EGBN,Eagle Bancorp Inc,Financials,54.9,98.1,31.3,0.86B,398181120.0,1.3126884832234382,2.41%,-0.013151312783033728,,-0.05681338294558933,,,92.97%,72.45%,10.1,金融・不動産セクター特化評価
2026-06-12,UFPT,"UFP Technologies, Inc.",Health Care,54.77,75.4,36.0,1.85B,1982123648.0,0.22961498929631655,2.9%,0.10428239733649632,0.1849163151110573,0.041466148379557866,0.16352647675911525,0.0,64.05%,0.55%,70.9,
2026-06-12,ALG,Alamo Group,Industrials,54.7,75.1,38.2,1.88B,1991437824.0,0.6113654211471273,3.08%,0.06460846898076454,0.13079630732393224,0.10779787889088926,-0.060467616232195646,1.0,9.88%,-7.39%,75.7,
2026-06-12,FOXF,Fox Factory,Consumer Discretionary,54.69,83.9,61.8,0.76B,1495260544.0,0.8795302004967273,6.23%,-0.3257540456133068,-0.2932637098494467,-0.25194291360075316,-4.076711878221949,1.0,28.12%,22.6%,40.9,
2026-06-12,LKFN,Lakeland Financial,Financials,54.65,85.1,65.8,1.52B,1439350400.0,0.5030724301936698,6.85%,0.01478693486229371,,0.04666525115245118,,,43.02%,6.1%,64.9,金融・不動産セクター特化評価
2026-06-12,FUL,H.B. Fuller Company,Materials,54.64,25.6,59.6,3.47B,5586096128.0,0.5780639171534364,5.94%,0.029321941086374568,0.15174046209842326,0.05056753730405388,0.07459168965355548,0.0,74.75%,10.72%,58.9,
2026-06-12,CVSA,Covista Inc.,Consumer Discretionary,54.51,30.1,60.6,4.49B,5077650432.0,0.3194114021408404,6.12%,0.0861317883759054,0.23894894004887351,0.003988813084620107,0.3101359161385468,0.0,64.83%,36.17%,26.9,
2026-06-12,CASH,"Pathward Financial, Inc.",Financials,54.48,81.3,87.7,1.75B,1674547968.0,0.49024616700167734,13.52%,0.025915098327687573,,-0.04775254755797816,,,48.15%,19.55%,44.5,金融・不動産セクター特化評価
2026-06-12,ARI,Apollo Commercial Real Estate Finance,Real Estate,54.12,7.1,36.7,1.41B,9445236736.0,1.3148733276188989,3.0%,0.012798749859483422,,0.1770623417139516,,,73.71%,14.53%,52.2,金融・不動産セクター特化評価
2026-06-12,HCSG,"Healthcare Services Group, Inc.",Industrials,54.1,87.2,63.1,1.48B,1317403648.0,0.34441912939203956,6.37%,0.07435791869844999,0.046932978004793235,-0.010611979491063465,0.16575631388242928,0.0,76.04%,21.92%,42.1,
2026-06-12,ARR,Armour Residential REIT,Real Estate,54.05,1.4,50.0,2.12B,18735208448.0,1.0640700958046867,,0.015362273620494851,,0.5504304598635675,,,59.1%,12.15%,57.0,金融・不動産セクター特化評価
2026-06-12,FCF,"First Commonwealth Financial, Corp.",Financials,54.02,78.7,74.1,1.99B,1838064384.0,0.7799116761878105,8.6%,0.012339103604656098,,0.06543842797232544,,,97.25%,25.1%,37.0,金融・不動産セクター特化評価
2026-06-12,BXMT,"Blackstone Mortgage Trust, Inc.",Financials,53.96,1.7,50.0,3.07B,18430418944.0,1.1403217559094108,,0.005477643143165012,,0.010150058415949334,,,17.33%,3.69%,67.1,金融・不動産セクター特化評価
2026-06-12,BL,"BlackLine Systems, Inc.",Information Technology,53.92,78.9,70.4,1.64B,1832220416.0,0.20283577259209867,8.09%,0.013934490050974158,0.14978291813422384,-0.035899017882386974,-0.4292087638260945,1.0,9.26%,-50.21%,97.4,
2026-06-12,VYX,NCR Voyix,Information Technology,53.85,69.7,4.9,0.98B,2275187200.0,1.1771456313453348,-8.42%,0.015812292782453455,0.09676218831410495,-0.1192722371967655,0.1111111111111111,0.0,12.72%,-36.31%,93.5,
2026-06-12,TRNO,Terreno Realty Corporation,Real Estate,53.73,13.7,38.7,7.05B,7943664640.0,0.5883647747707428,3.2%,0.07479320567259265,1.1701278173234562,0.129540207909343,0.8622308190850354,0.0,92.11%,11.2%,58.4,金融・不動産セクター特化評価
2026-06-12,HAYW,"Hayward Holdings, Inc.",Industrials,53.7,44.1,21.4,3.19B,3968836608.0,0.4991368341296154,1.0%,0.04810243403330515,0.2687792684611306,0.05362091657125737,0.125170205066795,0.0,37.08%,-8.29%,76.9,
2026-06-12,CRK,"Comstock Resources, Inc.",Energy,53.65,16.1,1.7,3.87B,7196521984.0,0.6842884418205666,-20.31%,0.05996850035007539,0.7118496580757342,0.09792471032640213,1.1509239425938085,0.0,3.9%,-47.78%,96.2,
2026-06-12,TMP,Tompkins Financial Corporation,Financials,53.33,80.8,31.5,1.31B,1708057344.0,0.7154551780071715,2.44%,0.01858168206151448,,0.06895825420392943,,,98.72%,36.67%,26.0,金融・不動産セクター特化評価
2026-06-12,HE,"Hawaiian Electric Industries, Inc.",Utilities,53.3,34.4,47.3,2.27B,4767293952.0,0.7063297082699558,4.46%,0.014152494951461293,0.18701277918012138,-0.0009558394771892833,1.4194423555482898,0.0,41.36%,13.93%,53.1,
2026-06-12,IBP,"Installed Building Products, Inc.",Consumer Discretionary,53.3,21.8,56.7,5.59B,6262500352.0,0.12699015231599928,5.67%,0.1283365570599613,0.1796149185404605,0.003932229719889315,0.030513711857860178,0.0,24.1%,-21.0%,88.2,
2026-06-12,ASTE,"Astec Industries, Inc.",Industrials,53.26,84.4,18.0,1.16B,1472299392.0,0.5895531941955738,0.24%,0.028379169104739616,0.07650311968235961,0.3100804906094289,1.0992217898832686,0.0,47.37%,13.66%,53.4,
2026-06-12,HMN,Horace Mann Educators Corporation,Financials,53.01,67.1,87.9,1.97B,2466082048.0,0.7531816767306816,14.0%,0.010617950296726186,,0.05375557365507531,,,94.98%,8.91%,60.8,金融・不動産セクター特化評価
2026-06-12,MGEE,"MGE Energy, Inc.",Utilities,52.63,46.7,50.0,2.9B,3750814464.0,,,,,,,,23.49%,,50.0,
2026-06-12,DCOM,"Dime Community Bancshares, Inc.",Financials,52.53,97.6,80.8,1.76B,520092064.0,0.8403394371175015,10.39%,0.00721448716893269,,0.06886053326708125,,,99.02%,48.58%,18.3,金融・不動産セクター特化評価
2026-06-12,BANC,"Banc Of California, Inc.",Financials,52.46,31.3,69.0,3.06B,4986216960.0,1.1557707043601517,7.66%,0.006580167588180763,,0.037402232558317025,,,79.21%,16.2%,50.2,金融・不動産セクター特化評価
2026-06-12,ADMA,"ADMA Biologics, Inc.",Health Care,52.41,0.0,37.4,1.93B,43675897856.0,0.24752781670849147,3.03%,0.23537346093342004,0.3878331467953028,0.27740966444161597,0.3397206291599239,0.0,7.75%,-49.45%,96.6,
2026-06-12,GTY,Getty Realty Corp.,Real Estate,52.32,65.9,60.8,2.01B,2527300352.0,0.5340603296646262,6.16%,0.03643745559886775,0.8525935046250569,0.10117546917433425,0.10708784998565213,0.0,83.44%,25.22%,36.8,金融・不動産セクター特化評価
2026-06-12,LQDT,"Liquidity Services, Inc.",Industrials,52.21,92.9,58.1,1.18B,993818880.0,0.1717998835139952,5.89%,0.07489449508265773,0.09540163090110748,0.08133172666682041,0.28012048192771083,0.0,94.81%,58.94%,13.0,
2026-06-12,UHT,Universal Health Realty Income Trust,Real Estate,52.11,93.8,71.7,0.56B,941434688.0,0.2714324783495264,8.29%,0.03117150256590908,0.6813186813186813,-0.027467797859043974,-0.041241647395973725,1.0,55.08%,6.43%,63.9,金融・不動産セクター特化評価
2026-06-12,CNR,"Core Natural Resources, Inc.",Energy,52.07,36.0,70.7,4.54B,4579529216.0,0.81068567129411,8.12%,-0.024994237407082776,0.10264372024899304,1.128828428677745,-0.2583033320899083,1.0,50.65%,2.61%,69.0,
2026-06-12,APLE,"Apple Hospitality REIT, Inc.",Real Estate,51.99,27.3,73.2,3.81B,5478556672.0,0.8253518991946188,8.51%,0.03577267084140968,0.31891494251571456,-0.013630400489343893,-0.06812906269007493,1.0,98.42%,43.49%,20.9,金融・不動産セクター特化評価
2026-06-12,CFFN,Capitol Federal Savings Bank,Financials,51.94,68.5,51.7,1.01B,2385881856.0,1.0334152087337407,4.92%,0.0069564454419866195,,0.026354253869386734,,,97.99%,31.61%,31.5,金融・不動産セクター特化評価
2026-06-12,TRST,TrustCo Bank Corp NY,Financials,51.91,98.3,50.2,0.96B,339934368.0,0.7157990051231096,4.77%,0.0094922912105827,,0.03237125934322678,,,97.95%,41.36%,23.3,金融・不動産セクター特化評価
2026-06-12,TRMK,Trustmark Corp.,Financials,51.79,57.1,72.4,2.66B,3096275968.0,0.7972399119022949,8.41%,0.0118431968869462,,0.04257222534822075,,,95.4%,19.53%,44.7,金融・不動産セクター特化評価
2026-06-12,WINA,Winmark,Consumer Discretionary,51.59,84.6,30.8,1.41B,1455602816.0,-0.03800426861172162,2.35%,1.6739243131156039,0.6586013477317598,-0.07302799456126953,0.026796600558360643,0.0,29.94%,-4.39%,74.0,
2026-06-12,WKC,World Kinect Corporation,Energy,51.45,69.9,85.2,1.61B,2270315264.0,0.8045878793735591,12.52%,-0.10477668445914835,-0.014343141025988309,-0.1289253988532042,-2.665618118905316,1.0,95.35%,31.69%,31.0,
2026-06-12,LXP,Lexington Realty Trust,Real Estate,51.32,37.9,56.2,3.1B,4432724480.0,0.6569269872225941,5.59%,0.03199301559334378,1.1141599186815445,-0.07969428451294092,0.2460443416922394,0.0,94.18%,19.06%,45.4,金融・不動産セクター特化評価
2026-06-12,AWI,"Armstrong World Industries, Inc.",Industrials,51.31,16.6,39.4,6.62B,7109860352.0,0.13607670875434613,3.28%,0.16038863199459655,0.34162142152023695,0.04449991859770988,0.1297694348092226,0.0,10.58%,-17.39%,85.1,
2026-06-12,FDP,"Fresh Del Monte Produce, Inc.",Consumer Staples,51.28,75.8,7.6,1.37B,1947982080.0,1.4709464596850301,-3.5%,0.029650212487741093,0.04964949216852139,-0.012014727730766747,-0.19805680119581465,1.0,4.4%,-20.28%,87.7,
2026-06-12,INDB,Independent Bank Corp.,Financials,51.27,43.6,59.9,3.95B,4025343232.0,0.9035505061290514,6.06%,0.00823356706502528,,0.28592213152303153,,,82.63%,19.25%,45.0,金融・不動産セクター特化評価
2026-06-12,WSFS,WSFS Financial Corporation,Financials,51.19,79.1,55.9,3.87B,1809189376.0,0.7078256137240645,5.52%,0.01348165409563145,,0.024010987828370335,,,98.59%,36.63%,26.7,金融・不動産セクター特化評価
2026-06-12,HIW,Highwoods Properties,Real Estate,51.13,15.4,81.3,3.4B,7278298112.0,0.7001980005883149,10.53%,0.0254408864239083,0.756764568695169,0.040548781751945276,0.10815479801924803,0.0,79.61%,10.54%,59.4,金融・不動産セクター特化評価
2026-06-12,AGYS,"Agilysys, Inc.",Information Technology,50.96,66.6,26.1,2.58B,2480278272.0,0.1264185605359121,1.9%,0.08055813992125069,0.18524515207696549,0.108566429541635,0.6821943520177459,0.0,36.15%,-28.59%,91.8,
2026-06-12,LGIH,LGI Homes,Consumer Discretionary,50.83,60.2,39.2,1.29B,2940482048.0,1.6290258060303144,3.24%,0.0184740334310949,0.04930976415182843,0.04488664995447693,-0.6093080732529942,1.0,60.75%,12.88%,54.6,
2026-06-12,DCH,Dauch Corporation,Consumer Discretionary,50.74,23.5,96.6,1.48B,5816694784.0,0.4327848737185673,31.69%,-0.0029534346796198014,0.11343738756489112,0.31824739619360065,-0.07849686847599165,1.0,43.13%,-4.01%,73.8,要確認: FCF異常値(>30%)
2026-06-12,CWK,Cushman & Wakefield plc,Real Estate,50.7,25.4,86.0,3.1B,5614909440.0,0.6317384748053249,12.83%,0.01148946148034286,0.05065025952061585,0.016875960366661367,-0.15185546875,1.0,42.29%,-17.02%,84.1,金融・不動産セクター特化評価
2026-06-12,GPI,"Group 1 Automotive, Inc.",Consumer Discretionary,50.55,7.3,67.7,3.87B,9389255680.0,0.7214469856025567,7.24%,0.031421504212723196,0.037897516325970035,0.053480181592394295,-0.16252202858821227,1.0,16.57%,-16.68%,83.9,
2026-06-12,JXN,"Jackson Financial, Inc.",Financials,50.47,13.5,67.2,7.55B,8019204096.0,1.3189413464395283,7.12%,7.657706205010976e-05,,0.04176687841630965,,,64.46%,17.26%,48.1,金融・不動産セクター特化評価
2026-06-12,WAFD,"WaFd, Inc.",Financials,50.45,27.0,69.5,2.7B,5486889472.0,1.1248928685794573,7.71%,0.008467061744778471,,-0.04848948675942157,,,83.55%,22.6%,41.1,金融・不動産セクター特化評価
2026-06-12,JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Staples,50.09,92.7,49.0,0.91B,1008617664.0,0.3979403732394451,4.66%,0.0986173094847248,0.10195205040253025,0.15910003394268535,0.034796956641305346,1.0,70.82%,18.32%,46.4,
2026-06-12,CPK,Chesapeake Utilities Corp.,Utilities,50.08,35.3,5.2,2.94B,4598322176.0,0.5444441462934861,-8.32%,0.03512065685391008,0.40118279569892473,0.11680178920883422,0.1969842797561758,0.0,20.35%,-8.26%,76.7,
2026-06-12,FFBC,First Financial Bancorp,Financials,49.95,54.5,78.6,3.33B,3200881408.0,0.8304353470317325,9.51%,0.01209713735552758,,0.13780732537900248,,,98.33%,34.94%,28.1,金融・不動産セクター特化評価
2026-06-12,DGII,Digi International Inc.,Information Technology,49.95,63.3,52.5,2.58B,2698341376.0,0.24690594738895436,5.0%,0.044224979027709437,0.21031283921519406,0.13197681194982055,0.25860342189456115,0.0,93.87%,89.96%,7.0,
2026-06-12,BJRI,"BJ's Restaurants, Inc.",Consumer Discretionary,49.69,83.2,66.7,1.09B,1529078016.0,0.33623544408754935,7.0%,0.04806515305946595,0.09235837229813469,-0.02459887192333997,0.4939880222905635,0.0,99.45%,40.82%,23.6,
2026-06-12,WLY,John Wiley & Sons,Communication Services,49.68,57.3,66.3,2.29B,3095989760.0,0.32824890970214554,6.93%,0.0312695757627999,0.20483438035918977,-0.012485438424946661,7.5576391483003365,0.0,94.26%,22.88%,40.6,
2026-06-12,ACAD,Acadia Pharmaceuticals,Health Care,49.62,61.4,44.8,3.66B,2862071296.0,0.3351020385448,4.21%,0.2499688338090839,0.1087918395154479,0.3169329390884997,0.1638246041412911,1.0,19.63%,-11.36%,78.6,
2026-06-12,WRLD,World Acceptance Corporation,Financials,49.59,84.8,25.4,0.82B,1445793024.0,0.42743079198521916,1.8%,0.03281030894979797,,0.04524832431833977,,,88.73%,28.37%,33.7,金融・不動産セクター特化評価
2026-06-12,CHCO,City Holding Company,Financials,49.54,74.4,67.0,1.81B,2038951296.0,0.44638771120432535,7.08%,0.01941158146259055,,0.040647212096245215,,,75.22%,7.89%,62.0,金融・不動産セクター特化評価
2026-06-12,CATY,Cathay General Bancorp,Financials,49.46,59.5,77.1,4.02B,2968979200.0,0.7284159938964316,9.06%,0.013005758458412911,,0.05096119091823478,,,98.84%,30.55%,32.2,金融・不動産セクター特化評価
2026-06-12,CPF,Central Pacific Financial Corp.,Financials,49.4,96.4,79.1,0.95B,636897536.0,0.6261220686995975,9.75%,0.010457211474157744,,-0.008411963657854503,,,98.43%,26.19%,35.8,金融・不動産セクター特化評価
2026-06-12,ADAM,"Adamas Trust, Inc.",Real Estate,49.27,4.7,50.0,0.82B,12304971776.0,1.7430511221572764,,0.011792847876076037,,0.37121192559802335,,,93.35%,36.92%,25.7,金融・不動産セクター特化評価
2026-06-12,DFH,"Dream Finders Homes, Inc.",Consumer Discretionary,49.21,58.8,8.1,1.38B,3017465856.0,1.1366019547245845,-3.27%,0.058269062992624514,0.06910097232195071,0.11981820863767334,-0.3362626570113788,1.0,15.13%,-22.54%,89.4,
2026-06-12,WEN,The Wendy's Company,Consumer Discretionary,49.15,29.9,80.0,1.29B,5111216640.0,0.09075792874650783,10.15%,0.033304341457716345,0.240977614405131,-0.015548051845906616,-0.05349232898314596,1.0,6.84%,-17.95%,85.8,
2026-06-12,ZD,Ziff Davis,Communication Services,49.02,73.7,13.1,1.68B,2059400192.0,1.0407892400230951,-0.92%,0.012926575066347173,0.2310724139166577,-0.011075675141604402,0.050924794263831175,0.0,82.88%,42.8%,21.9,
2026-06-12,MCRI,"Monarch Casino & Resort, Inc.",Consumer Discretionary,49.0,72.3,50.0,2.27B,2158645760.0,,,,,,,,98.7%,,50.0,
2026-06-12,BFH,"Bread Financial Holdings, Inc.",Financials,48.97,39.1,50.0,4.11B,4347570176.0,0.8101652280041354,,0.022856638573886954,,-0.009960246385042157,,,99.28%,59.77%,12.5,金融・不動産セクター特化評価
2026-06-12,WSR,Whitestone REIT,Real Estate,48.91,81.8,81.5,0.99B,1633372160.0,0.4617029846809552,10.68%,0.04262578088781085,0.7464757382400949,0.03227810783870465,0.13003678432033247,0.0,99.61%,46.58%,19.0,金融・不動産セクター特化評価
2026-06-12,LIF,Life360,Information Technology,48.81,50.0,24.6,3.67B,3519380480.0,0.14940443572252923,1.65%,0.15716774618417653,0.06671556199321323,1.1733049504053625,14.309892170651665,0.0,10.95%,-41.14%,95.0,
2026-06-12,AAT,American Assets Trust,Real Estate,48.78,58.5,48.3,1.9B,3022277120.0,0.6062680276202951,4.59%,0.024431104763808692,0.6363352926612319,-0.1075617903900115,0.014176519591365476,0.0,94.67%,33.02%,29.8,金融・不動産セクター特化評価
2026-06-12,CVCO,"Cavco Industries, Inc.",Consumer Discretionary,48.57,38.2,37.2,4.6B,4392154112.0,0.23970131442595066,3.02%,0.12778889157885348,0.11952925032468184,0.06006774985870635,0.16217738232414683,0.0,64.3%,6.56%,63.7,
2026-06-12,BCPC,Balchem Corporation,Materials,48.5,27.5,34.0,5.31B,5424187904.0,0.23669631667684754,2.6%,0.09182791184235808,0.2458046532794812,0.07038405556532398,0.10385184928600501,0.0,58.51%,5.82%,65.1,
2026-06-12,CRI,"Carter's, Inc.",Consumer Discretionary,48.48,70.1,61.3,1.53B,2255105792.0,0.6037274456519469,6.22%,0.03578135780188425,0.07014979854583142,0.05437481274404922,-0.36474352164866,1.0,86.42%,28.02%,33.9,
2026-06-12,EFC,"Ellington Financial, Inc.",Financials,48.41,1.2,50.0,1.71B,18905321472.0,1.073221435679802,,0.00758898790931183,,0.1860560636410013,,,82.75%,6.19%,64.7,金融・不動産セクター特化評価
2026-06-12,JOE,St. Joe Company,Real Estate,48.41,41.7,37.7,3.73B,4163549184.0,0.2054762105221393,3.06%,0.07614924928840787,0.4541019316273288,-0.01309524273775587,0.3070318589926928,0.0,69.13%,9.48%,59.9,金融・不動産セクター特化評価
2026-06-12,FTDR,"Frontdoor, Inc.",Consumer Discretionary,48.32,28.4,66.0,4.74B,5338262016.0,0.05103050237361845,6.92%,0.11904761904761904,0.24175824175824176,0.016611295681063124,0.30412371134020616,0.0,85.43%,31.67%,31.2,
2026-06-12,FBNC,First Bancorp (Southern Pines NC),Financials,48.25,74.9,70.0,2.54B,2027557760.0,0.6521939956025109,7.84%,0.00876579005345531,,0.04285957482959317,,,94.08%,21.81%,42.5,金融・不動産セクター特化評価
2026-06-12,ECPG,"Encore Capital Group, Inc.",Financials,48.21,26.1,2.7,1.72B,5538487808.0,0.5663412939730631,-13.31%,0.0480980561069703,0.364875209322468,0.11484386694946624,2.7091281084591468,0.0,78.59%,65.79%,11.5,金融・不動産セクター特化評価
2026-06-12,DRH,DiamondRock Hospitality Company,Real Estate,48.2,49.1,44.1,2.43B,3582620672.0,0.5957285287915227,4.04%,0.03376933989102111,0.24511040249319271,-0.05313261781618163,0.21026933652964816,0.0,98.0%,33.11%,29.6,金融・不動産セクター特化評価
2026-06-12,FIZZ,National Beverage Corp.,Consumer Staples,48.16,54.3,40.6,3.46B,3204390400.0,0.12829958376284895,3.47%,0.27765211188062894,0.21330931598845967,-0.12632944363003196,0.07369558932589212,0.0,34.47%,12.55%,56.0,
2026-06-12,CNS,"Cohen & Steers, Inc.",Financials,48.13,45.0,33.3,3.91B,3894845184.0,0.14380091694723668,2.56%,0.17476679434329423,0.36576691891891894,0.07918598267283466,0.03967255027287477,1.0,86.34%,17.09%,49.3,金融・不動産セクター特化評価
2026-06-12,VCYT,"Veracyte, Inc.",Health Care,48.08,51.7,34.7,3.78B,3384040448.0,0.34610373671351696,2.76%,0.0471921076457715,0.17329182337642246,0.08152395897033542,0.8212986485113302,0.0,88.29%,12.1%,57.2,
2026-06-12,LW,Lamb Weston,Consumer Staples,48.02,5.9,78.8,6.23B,10190383104.0,0.2790552055158773,9.59%,0.0483185888591294,0.16626106366158758,0.0034749558843491244,-0.21827855112601122,1.0,25.4%,-21.52%,88.9,
2026-06-12,BKU,"BankUnited, Inc.",Financials,48.0,29.1,50.0,3.54B,5230201344.0,0.8638254777952175,,0.0076585960208109425,,-0.005740096502607618,,,81.52%,23.28%,39.2,金融・不動産セクター特化評価
2026-06-12,VCTR,"Victory Capital Holdings, Inc.",Financials,47.82,21.6,71.9,5.4B,6340088320.0,0.44869668995627104,8.34%,0.07770095460056264,0.4415529529580111,0.6673987308009802,0.1980979209253627,1.0,88.63%,38.82%,24.5,金融・不動産セクター特化評価
2026-06-12,AGNT,"eXp World Holdings, Inc.",Real Estate,47.82,96.2,84.5,0.77B,648530176.0,0.31501954390442277,12.33%,-0.051333393599710724,-0.002494388986803249,0.1324675856491316,-1.393846153846154,1.0,2.46%,-55.59%,98.3,金融・不動産セクター特化評価
2026-06-12,VCEL,Vericel,Health Care,47.79,76.8,28.8,1.97B,1919403520.0,0.1800475855249182,2.15%,0.03385051099557554,0.10696846075602967,0.12767319433724192,0.7771830647101275,0.0,65.8%,-4.62%,74.3,
2026-06-12,CLSK,"CleanSpark, Inc.",Information Technology,47.65,24.2,5.4,4.15B,5679796224.0,0.5242076841037528,-7.25%,0.11448060406498115,0.9959951142743053,0.6220984560764921,51.16629075251179,0.0,52.34%,21.31%,43.0,
2026-06-12,YOU,"Clear Secure, Inc.",Information Technology,47.6,37.7,52.7,6.82B,4478453760.0,0.026073222384516894,5.01%,0.08375684368171663,0.24545643270990997,0.09076667124154345,0.4772534425506611,0.0,69.67%,35.6%,27.6,
2026-06-12,CE,Celanese,Materials,47.56,2.4,92.9,5.67B,17235263488.0,0.7145803100591673,18.05%,-0.05369900898824614,0.02797569153394803,-0.05004816533847097,-0.44375,1.0,46.5%,32.22%,30.3,
2026-06-12,AWR,American States Water Company,Utilities,47.5,44.5,13.8,3.01B,3921531136.0,0.3470081444264902,-0.68%,0.04804330755642903,0.40337014282609984,0.08594601491315326,0.08767911362062536,0.0,63.02%,4.36%,66.3,
2026-06-12,GRBK,"Green Brick Partners, Inc.",Consumer Discretionary,47.44,51.4,33.7,3.15B,3403903488.0,0.5899073178587908,2.6%,0.12357151564621127,0.20321334278434153,0.12656611528741854,-0.13963315166634152,1.0,64.38%,12.84%,55.0,
2026-06-12,VGNT,Versigent PLC,Consumer Discretionary,47.34,24.6,88.4,3.42B,5657910272.0,0.4824687804686345,14.06%,0.09845907544526716,0.10081651168065321,0.2061308230750664,0.16973684210526316,1.0,89.21%,59.74%,12.7,
2026-06-12,BMI,"Badger Meter, Inc.",Information Technology,47.34,48.8,42.1,3.81B,3603847680.0,0.18725063979826453,3.7%,0.14547796424936085,0.23782458766198702,0.19250550885397463,0.14666449261259934,1.0,13.22%,-29.18%,92.3,
2026-06-12,WDFC,WD-40 Company,Consumer Staples,47.25,58.3,28.6,3.02B,3076358656.0,0.0889208791943893,2.15%,0.1912406028469407,0.18267861319225465,0.059616202601555764,0.07607528669561334,0.0,62.6%,12.71%,55.5,
2026-06-12,AUB,"Atlantic Union Bankshares, Corp.",Financials,47.2,21.1,97.8,5.65B,6359604224.0,0.8856070434821515,39.36%,0.007282413437814763,,0.5287882937311826,,,78.63%,24.49%,38.2,金融・不動産セクター特化評価
2026-06-12,WOR,Worthington Enterprises,Industrials,47.19,52.8,17.2,2.91B,3243916800.0,0.322126519545352,0.11%,0.05666335526253693,0.1552841920604076,0.034489029602041206,0.14627826331750887,0.0,52.93%,7.22%,62.7,
2026-06-12,DEI,Douglas Emmett,Real Estate,47.19,9.0,90.1,2.48B,8824148992.0,0.7687996531622087,15.6%,0.0017513655257148843,0.6515823988876295,-0.012284419962355244,0.05329282312366563,0.0,41.26%,7.05%,63.0,金融・不動産セクター特化評価
2026-06-12,ASTH,"Astrana Health, Inc.",Health Care,47.03,69.2,89.7,1.98B,2339896320.0,,14.56%,0.01013539247320794,0.04251817149516511,0.63751629278748,-0.04624159275813934,1.0,98.73%,69.14%,11.1,
